filename,class,xmin,ymin,xmax,ymax,observation angle,xloc,yloc,zloc
000087.png,Car,23.14,183.9,225.74,258.36,2.2,-10.88,1.72,16.52
000087.png,Car,694.9,174.26,735.64,207.53,-1.63,4.79,1.52,33.48
000087.png,Car,797.32,169.25,844.72,185.72,3.11,18.87,1.13,64.7
000087.png,Pedestrian,560.17,171.53,569.17,196.85,-0.28,-3.11,1.64,49.54
000087.png,Car,886.07,166.52,939.02,185.61,3.04,26.27,1.09,62.79
000087.png,Van,1053.43,158.28,1115.7,181.41,2.82,39.05,0.68,59.48
000088.png,Car,175.86,191.58,373.02,247.37,0.49,-8.88,1.89,19.19
000089.png,Car,317.74,196.5,504.71,314.03,-1.33,-2.79,1.75,10.91
000089.png,Van,744.33,0.0,1241.0,374.0,-1.96,2.86,1.56,6.92
000089.png,Car,657.48,176.96,720.62,224.75,-1.7,2.6,1.65,24.94
000089.png,Car,458.28,184.16,538.75,243.43,-1.41,-3.0,1.75,19.85
000089.png,Car,704.25,177.37,853.41,287.79,-1.79,2.68,1.69,12.49
000089.png,Car,635.02,178.02,665.21,203.12,-1.54,2.33,1.69,41.73
000090.png,Car,5.08,199.56,126.68,269.46,-1.82,-14.21,2.3,18.74
000091.png,Cyclist,902.74,156.63,947.4,228.32,-1.89,7.89,1.34,18.2
000091.png,Car,709.26,175.05,738.72,203.83,-1.57,6.46,1.7,41.1
000092.png,Car,654.0,176.92,688.53,201.62,-1.4,4.03,1.82,47.24
000092.png,Car,359.95,187.35,456.4,240.78,2.01,-6.52,2.06,23.56
000092.png,Car,420.42,175.29,496.16,228.83,1.92,-5.86,2.05,28.17
000092.png,Car,686.98,173.04,733.38,211.64,-1.66,4.32,1.62,31.81
000092.png,Car,692.44,163.91,724.72,207.04,-1.54,5.0,1.65,36.49
000092.png,Car,1182.15,149.81,1241.0,197.3,2.53,19.65,0.71,21.78
000093.png,Car,0.0,187.51,326.99,374.0,2.1,-4.56,1.79,7.29
000093.png,Car,722.86,168.15,812.89,237.29,-1.72,4.44,1.69,21.21
000093.png,Car,246.99,194.92,425.43,297.77,1.94,-4.46,1.81,12.2
000093.png,Car,359.29,185.63,479.38,258.98,1.86,-4.32,1.79,16.8
000093.png,Car,550.61,176.8,587.13,202.37,1.72,-2.47,1.72,43.68
000093.png,Car,605.74,174.87,626.16,190.29,1.69,0.59,1.67,70.35
000094.png,Car,660.56,189.93,747.57,252.98,-1.72,2.33,1.9,19.16
000095.png,Car,599.12,182.07,667.54,247.13,-1.6,0.52,1.82,19.42
000095.png,Car,774.94,172.0,963.28,270.83,-1.11,4.81,1.54,13.24
000095.png,Car,705.57,179.11,802.71,228.95,-0.98,4.83,1.75,24.11
000095.png,Car,673.38,181.32,757.07,216.77,-0.91,4.49,1.77,30.76
000095.png,Car,527.28,181.12,563.95,206.6,1.76,-4.28,2.18,48.2
000095.png,Car,241.74,191.35,355.4,242.41,2.01,-10.25,2.12,24.07
000095.png,Car,327.5,181.26,399.59,228.12,1.92,-10.26,2.18,30.22
000095.png,Car,581.09,180.64,609.45,196.67,1.76,-1.37,2.2,68.44
000095.png,Car,486.69,184.25,533.31,204.92,2.0,-7.35,2.29,53.34
000095.png,Car,71.71,187.44,194.72,239.44,2.27,-14.81,1.95,22.53
000095.png,Car,87.38,185.27,204.23,220.99,2.45,-21.08,2.07,32.94
000095.png,Car,648.79,178.98,673.89,194.56,-1.42,5.17,2.12,72.27
000096.png,Car,783.79,184.68,1176.76,339.87,-0.64,3.91,1.57,7.94
000096.png,Car,661.39,160.21,1003.28,300.49,-0.48,3.11,1.63,10.63
000096.png,Van,279.93,178.16,368.23,242.44,1.76,-8.87,1.99,22.64
000096.png,Car,505.85,185.26,557.04,219.6,1.43,-3.59,1.94,31.97
000096.png,Car,639.45,187.58,879.59,275.73,-0.41,2.62,1.69,13.09
000097.png,Car,536.07,176.04,569.72,194.78,1.85,-4.6,1.73,58.47
000097.png,Car,717.03,174.45,738.76,193.71,-1.56,9.2,1.58,56.31
000098.png,Car,659.2,182.25,722.84,240.36,-1.54,2.56,1.53,22.05
000098.png,Misc,0.0,0.0,222.29,375.0,-0.47,-4.99,1.79,1.77
000098.png,Car,207.55,189.19,361.39,280.67,-1.24,-6.44,1.67,14.7
000098.png,Car,345.19,190.11,424.96,240.49,-1.35,-6.94,1.57,22.64
000098.png,Misc,414.69,131.6,493.19,217.99,-1.46,-8.0,1.43,38.97
000098.png,Car,744.38,186.34,780.79,207.95,-1.3,10.66,1.49,49.41
000098.png,Car,824.37,183.27,852.3,198.54,-1.31,22.47,1.24,69.99
000099.png,Car,0.0,192.19,334.16,374.0,2.14,-3.6,1.68,5.55
000099.png,Car,846.35,184.06,1241.0,374.0,-2.06,3.61,1.65,6.4
000099.png,Car,311.03,166.77,473.94,282.46,1.85,-3.75,1.68,13.05
000099.png,Car,476.22,175.94,570.51,241.53,1.92,-2.32,1.74,19.85
000099.png,Car,760.24,178.07,894.06,277.07,-1.74,3.92,1.72,13.79
000099.png,Car,749.22,179.42,821.9,244.62,-1.62,4.5,1.71,19.13
000099.png,Car,635.86,176.79,705.58,216.29,1.91,2.6,1.72,30.37
000099.png,Van,968.2,150.98,1045.59,197.64,-1.99,18.4,1.1,33.68
000099.png,Van,906.67,152.6,973.7,193.83,-1.88,15.85,0.97,34.91
000099.png,Truck,806.52,140.24,852.48,179.7,-1.44,21.56,0.63,70.39
000100.png,Van,0.0,58.65,320.9,374.0,-0.9,-5.18,1.69,7.24
000100.png,Cyclist,684.31,165.66,710.23,242.31,-1.58,2.13,1.66,18.06
000100.png,Pedestrian,359.32,182.26,400.32,285.85,0.84,-3.63,1.72,11.35
000100.png,Car,19.88,179.87,206.64,238.0,-2.46,-13.04,1.64,18.98
000101.png,Car,569.23,177.21,636.06,240.52,-1.56,-0.22,1.68,19.47
000101.png,Car,0.0,212.95,108.77,265.03,2.22,-19.15,2.85,24.13
000101.png,Car,106.33,200.09,220.09,253.47,2.09,-15.54,2.63,25.25
000102.png,Misc,1160.6,213.55,1241.0,255.15,-1.34,13.39,1.73,16.25
000102.png,Car,1186.52,176.9,1241.0,246.33,-1.33,16.36,1.77,18.54
000102.png,Car,1153.45,180.11,1221.87,212.55,1.81,27.99,1.82,34.96
000103.png,Pedestrian,854.08,154.71,921.42,293.25,2.81,3.76,1.42,9.15
000104.png,Car,818.86,180.55,882.54,238.79,-1.51,7.57,1.91,22.62
000104.png,Car,362.79,181.57,534.13,261.63,2.13,-3.36,1.68,15.69
000104.png,Car,683.05,182.45,729.23,213.01,1.77,4.93,1.96,36.89
000104.png,Car,739.72,181.11,769.04,203.92,1.73,10.52,2.2,52.53
000104.png,Car,855.51,185.67,886.83,212.32,-1.53,15.93,2.31,43.98
000105.png,Cyclist,975.61,98.87,1227.76,374.0,-2.18,3.28,1.55,5.09
000105.png,Car,531.98,177.67,554.49,195.35,1.62,-5.96,1.96,64.63
000106.png,Car,603.07,177.15,630.68,204.3,-1.59,0.38,1.94,46.12
000106.png,Car,0.0,202.63,204.81,291.54,2.18,-9.63,1.97,13.8
000106.png,Car,167.11,187.32,280.23,244.78,2.07,-12.2,2.11,22.99
000106.png,Car,449.26,183.72,483.4,204.87,1.78,-10.56,2.28,53.19
000107.png,Car,812.76,184.44,1241.0,374.0,-2.08,2.54,1.55,4.31
000107.png,Car,733.06,182.54,934.34,317.95,-1.85,2.73,1.6,9.79
000107.png,Car,470.09,178.3,539.83,233.3,-1.44,-3.28,1.77,22.89
000107.png,Car,671.73,179.32,733.51,228.42,-1.67,2.94,1.69,23.86
000107.png,Car,650.51,179.32,692.59,214.58,-1.64,2.63,1.75,31.83
000107.png,Car,634.97,177.56,666.89,203.78,-1.62,2.36,1.76,42.96
000107.png,Misc,627.47,154.29,664.8,198.6,-1.64,2.41,1.7,49.9
000108.png,Car,568.94,172.64,674.17,273.99,-1.58,0.14,1.68,13.49
000108.png,Cyclist,862.56,148.89,932.93,247.96,-1.96,5.62,1.39,14.29
000108.png,Tram,0.0,0.0,494.04,367.3,-1.25,-4.32,1.77,12.38
000110.png,Car,862.65,129.39,1241.0,304.96,2.5,5.5,1.3,8.19
000110.png,Car,1184.97,141.54,1241.0,187.84,-0.76,22.39,0.48,24.57
000110.png,Car,346.64,175.63,449.93,248.9,1.73,-5.13,1.67,17.86
000110.png,Car,420.44,170.72,540.83,256.12,1.75,-2.78,1.64,16.3
000110.png,Car,815.59,143.96,962.82,198.54,-0.35,10.19,0.9,26.65
000110.png,Car,966.1,144.74,1039.76,182.96,-2.09,19.49,0.49,35.99
000110.png,Van,1084.26,132.74,1173.25,177.89,-2.07,26.02,0.24,36.41
000110.png,Car,1004.98,144.16,1087.13,178.96,-2.13,21.91,0.3,36.47
000110.png,Car,407.73,178.44,487.07,230.28,1.77,-5.35,1.76,24.13
000110.png,Car,657.19,166.33,702.65,198.71,1.45,3.39,1.22,35.96
000110.png,Car,599.3,171.76,631.96,197.12,-1.46,0.39,1.54,47.31
000110.png,Car,557.79,165.74,591.61,181.27,-1.02,-3.89,0.91,80.12
000111.png,Car,591.97,174.6,640.35,220.36,-1.59,0.16,1.65,26.69
000111.png,Car,1187.95,197.2,1241.0,374.0,-1.55,4.64,1.54,4.02
000111.png,Car,386.09,185.25,455.28,225.54,1.81,-7.11,1.86,27.32
000111.png,Car,738.48,169.58,918.26,253.0,-1.01,4.54,1.44,14.81
000111.png,Car,684.2,174.95,809.64,227.09,-0.96,4.1,1.47,21.44
000111.png,Car,682.09,169.25,770.32,211.71,-0.93,4.72,1.49,29.23
000111.png,Van,651.9,164.11,736.33,204.26,-0.95,4.25,1.49,36.12
000111.png,Car,646.27,173.34,712.42,199.45,-0.87,4.17,1.53,43.22
000111.png,Van,536.11,160.96,566.4,188.56,1.74,-6.45,1.69,80.13
000111.png,Car,490.26,176.93,516.06,192.21,1.77,-10.59,1.88,71.7
000111.png,Car,372.76,177.51,404.38,199.68,1.85,-15.21,1.8,49.6
000111.png,Car,135.31,178.56,175.28,203.7,1.43,-28.28,1.86,44.78
000112.png,Car,0.0,183.47,199.83,341.81,-2.47,-6.66,1.65,7.73
000112.png,Car,0.0,159.99,335.24,300.09,-2.57,-6.49,1.61,10.03
000112.png,Car,233.91,166.08,440.99,248.04,0.45,-6.09,1.61,16.23
000112.png,Car,95.14,175.56,371.18,266.66,-2.67,-6.73,1.58,13.08
000112.png,Car,451.55,174.37,549.93,205.09,0.2,-5.18,1.49,34.33
000112.png,Car,998.35,161.75,1152.66,225.39,0.99,13.62,1.42,21.52
000112.png,Car,668.46,174.8,774.0,212.31,-0.09,4.53,1.59,30.11
000113.png,Car,1077.71,205.78,1241.0,374.0,-2.45,2.86,1.56,1.57
000113.png,Car,924.07,136.19,1241.0,374.0,-1.75,4.23,1.53,7.09
000113.png,Van,530.61,162.61,585.88,223.22,-1.58,-1.93,1.67,26.04
000113.png,Van,833.86,127.39,1087.03,223.36,-0.54,10.32,1.39,21.56
000113.png,Car,318.14,182.8,401.33,229.76,-1.33,-8.76,1.84,25.53
000113.png,Car,214.55,166.45,318.87,230.67,-1.18,-11.97,1.87,25.43
000113.png,Car,692.53,171.83,770.72,215.35,-1.85,4.5,1.51,27.59
000113.png,Car,573.97,163.73,607.83,193.3,-1.62,-1.24,1.2,44.05
000113.png,Car,745.82,166.87,827.42,212.81,-1.9,6.77,1.46,28.28
000113.png,Van,1119.45,132.29,1241.0,202.96,0.82,23.38,1.1,28.62
000113.png,Truck,566.29,136.24,602.63,190.21,1.53,-1.95,1.19,51.93
000113.png,Misc,93.41,199.77,259.3,236.34,2.06,-14.66,1.95,24.88
000113.png,Car,37.15,187.2,172.25,237.32,-1.02,-17.54,2.06,25.31
000113.png,Car,0.0,192.82,32.87,233.67,-0.98,-22.11,2.13,25.07
000113.png,Misc,0.0,191.0,79.64,233.33,2.12,-20.13,2.0,25.05
000113.png,Misc,0.0,173.43,36.44,215.69,2.14,-29.73,2.06,35.51
000114.png,Car,185.19,184.44,302.47,240.64,2.04,-11.47,1.98,22.83
000114.png,Cyclist,888.5,173.04,1019.87,266.61,2.78,6.34,1.7,13.46
000114.png,Van,682.68,157.58,763.18,235.92,-1.68,3.27,1.74,21.92
000114.png,Van,325.53,175.96,390.57,216.45,1.89,-11.42,1.87,32.86
000114.png,Car,409.03,180.12,515.81,231.99,-2.21,-5.01,1.85,24.07
000114.png,Car,445.2,184.58,542.42,220.39,-2.35,-4.95,1.91,30.3
000114.png,Car,485.8,181.56,556.5,211.93,-2.38,-4.68,1.97,37.56
000115.png,Car,466.79,178.34,527.87,202.28,-2.98,-7.32,1.87,46.96
000116.png,Car,793.39,146.43,1130.33,369.18,1.18,3.31,1.59,7.85
000116.png,Car,682.29,172.91,753.25,230.45,-1.72,3.38,1.73,23.57
000116.png,Car,495.51,181.48,548.24,222.91,1.7,-3.54,1.91,29.23
000116.png,Car,563.32,177.53,606.36,208.9,-1.44,-1.36,1.91,40.16
000117.png,Car,787.95,180.39,1089.82,304.56,-0.46,4.44,1.68,10.14
000117.png,Car,739.41,184.28,969.84,278.48,-0.4,4.13,1.7,12.62
000117.png,Car,66.66,176.24,291.52,264.62,-2.79,-8.19,1.62,13.92
000117.png,Car,202.62,166.48,363.01,245.21,0.29,-8.43,1.77,18.72
000117.png,Car,242.3,169.32,366.22,224.23,-3.0,-10.52,1.69,24.99
000117.png,Car,453.46,178.57,492.92,204.2,-1.83,-9.39,2.07,49.19
000118.png,Tram,415.38,134.58,483.65,206.43,-0.15,-8.13,1.25,38.34
000118.png,Tram,474.35,132.76,700.32,203.04,-0.35,-0.64,1.06,41.17
000118.png,Person_sitting,872.21,203.53,975.08,321.67,-2.56,3.49,1.44,7.91
000118.png,Person_sitting,841.06,198.52,902.78,304.38,1.7,3.44,1.49,9.22
000118.png,Person_sitting,738.01,193.61,784.82,265.09,-1.77,2.85,1.47,13.0
000118.png,Person_sitting,720.15,196.18,767.36,258.26,1.12,2.74,1.45,14.05
000119.png,Car,381.63,186.6,479.85,256.4,1.8,-4.05,1.74,16.55
000119.png,Van,446.72,151.45,526.59,230.79,1.7,-4.08,1.77,24.56
000119.png,Car,496.82,183.63,587.26,252.05,1.7,-1.53,1.67,17.03
000119.png,Cyclist,853.83,151.85,933.45,258.38,-1.97,5.01,1.43,12.96
000120.png,Car,57.05,202.42,394.68,374.0,2.04,-3.91,1.82,8.06
000120.png,Car,0.0,210.49,119.82,374.0,2.56,-4.09,1.78,2.42
000120.png,Car,814.15,164.79,997.27,262.07,1.25,5.18,1.4,13.43
000120.png,Car,346.63,185.82,485.85,278.21,1.86,-3.68,1.82,14.17
000120.png,Car,455.26,186.71,532.19,243.46,1.76,-3.24,1.84,20.44
000120.png,Car,486.97,186.14,549.32,232.01,1.69,-3.19,1.93,25.45
000120.png,Car,664.25,178.14,721.96,227.83,-1.5,2.91,1.78,24.95
000120.png,Car,785.76,164.26,985.11,229.86,-0.26,6.55,1.33,17.6
000120.png,Car,679.78,180.23,745.05,220.33,-1.22,4.17,1.82,29.24
000121.png,Car,721.67,170.45,752.7,196.14,-1.51,7.57,1.34,42.88
000121.png,Car,637.5,172.08,683.95,202.02,-1.36,2.76,1.5,38.75
000121.png,Car,340.31,183.86,415.2,224.13,2.08,-8.97,1.89,27.99
000121.png,Car,487.45,180.67,524.76,205.44,1.85,-6.43,1.96,44.77
000121.png,Tram,595.89,156.91,659.57,188.25,1.21,1.87,1.79,87.09
000122.png,Car,581.54,177.91,650.72,244.53,-1.58,0.11,1.82,19.73
000122.png,Cyclist,788.91,160.04,833.96,230.58,-1.9,5.43,1.5,19.68
000122.png,Tram,112.39,1.42,518.03,325.96,-1.31,-4.32,1.78,15.69
000124.png,Car,815.24,147.24,902.6,176.63,2.75,13.79,-0.24,38.53
000124.png,Car,543.56,164.41,570.58,185.56,-1.51,-3.52,0.34,52.74
000124.png,Cyclist,589.19,164.25,611.48,185.88,0.0,-0.36,0.43,57.89
000124.png,Pedestrian,613.47,162.6,621.8,184.53,3.12,0.99,0.32,58.96
000124.png,Pedestrian,473.86,167.59,484.19,191.5,0.25,-10.3,0.88,57.47
000125.png,Car,518.63,165.68,740.8,374.0,-1.58,0.1,1.52,7.01
000125.png,Car,207.64,191.87,314.06,224.57,-2.4,-16.75,2.4,34.57
000125.png,Car,376.83,185.26,418.16,205.23,1.87,-15.63,2.31,53.18
000125.png,Car,327.61,183.69,399.92,214.87,-2.58,-13.14,2.2,38.47
000125.png,Car,335.04,187.99,374.41,208.15,1.92,-18.58,2.51,52.57
000126.png,Van,524.44,149.17,594.99,197.23,-2.03,-3.15,1.41,43.61
000127.png,Car,753.11,181.68,905.69,276.03,-1.81,3.76,1.61,13.23
000127.png,Car,604.67,172.92,676.57,198.0,2.59,1.81,1.44,42.84
000127.png,Cyclist,845.2,171.34,912.65,223.94,3.12,8.39,1.57,22.66
000127.png,Car,796.34,166.68,866.86,192.88,3.01,14.0,1.24,45.83
000127.png,Car,962.32,163.86,1054.59,189.16,2.89,24.11,0.96,43.86
000127.png,Van,1167.03,156.35,1241.0,189.43,2.68,34.59,0.92,41.3
000127.png,Car,381.05,178.82,444.59,204.89,0.14,-11.76,1.86,43.09
000127.png,Car,247.07,181.11,303.97,205.52,1.01,-21.53,2.05,46.35
000127.png,Car,589.85,175.39,611.83,190.44,1.8,-0.9,1.72,72.14
000127.png,Car,553.71,175.31,579.27,190.67,1.9,-4.37,1.76,72.86
000128.png,Truck,609.68,154.33,657.51,200.99,-1.52,1.84,1.79,50.7
000128.png,Car,6.2,184.24,193.57,262.33,2.17,-13.63,2.18,19.61
000129.png,Car,53.08,185.99,265.42,288.46,2.15,-8.86,2.02,14.58
000129.png,Car,301.7,185.67,399.78,235.31,1.95,-8.54,1.92,24.02
000129.png,Tram,703.52,154.24,740.35,188.71,-1.64,12.4,1.64,81.79
000129.png,Car,385.9,175.79,451.78,221.27,1.88,-8.09,1.95,30.74
000129.png,Car,429.43,183.6,476.76,214.77,1.84,-7.78,2.0,35.85
000129.png,Car,451.47,178.0,500.72,211.1,1.82,-7.51,2.06,40.69
000130.png,Pedestrian,788.38,141.6,882.72,306.07,-0.31,2.87,1.45,8.43
000131.png,Car,205.19,186.62,358.07,240.66,-0.69,-9.36,1.78,20.79
000131.png,Car,442.96,178.65,530.25,217.98,-0.93,-5.01,1.74,29.57
000131.png,Car,208.95,180.57,327.36,223.32,2.43,-13.04,1.81,27.73
000131.png,Car,459.14,174.29,520.51,205.65,2.07,-6.95,1.83,42.04
000131.png,Van,565.54,170.8,601.35,195.62,1.86,-2.1,1.78,58.23
000131.png,Car,576.15,174.56,629.6,202.46,-1.12,-0.38,1.6,40.56
000132.png,Car,739.66,170.06,786.66,211.04,-1.53,6.55,1.0,30.19
000132.png,Car,749.9,175.12,774.76,194.98,-1.51,11.25,0.67,52.25
000132.png,Car,778.43,171.43,799.19,185.48,-1.69,18.84,0.01,74.89
000133.png,Car,468.32,183.17,535.36,203.05,0.24,-7.78,2.13,51.93
000134.png,Car,333.28,177.65,489.6,277.55,-1.33,-3.29,1.46,12.65
000134.png,Cyclist,1084.56,129.65,1195.82,213.78,-0.32,11.42,0.7,15.18
000134.png,Cyclist,790.12,154.43,834.52,194.72,-0.55,9.01,0.6,30.76
000134.png,Cyclist,858.79,151.31,887.58,197.13,-1.41,10.44,0.62,27.53
000134.png,Pedestrian,196.36,177.31,229.19,234.95,0.65,-11.93,1.63,21.48
000134.png,Pedestrian,189.12,181.0,219.25,236.74,0.64,-11.93,1.64,20.91
000134.png,Cyclist,283.29,168.34,364.92,241.44,-0.19,-6.87,1.41,17.25
000134.png,Pedestrian,241.89,176.88,270.18,234.71,-2.72,-9.82,1.51,20.03
000134.png,Pedestrian,210.6,172.77,242.54,244.3,-3.01,-9.7,1.61,18.32
000134.png,Pedestrian,334.47,162.73,354.71,234.29,-2.78,-7.16,1.47,19.63
000134.png,Car,1137.36,137.54,1223.0,177.88,-0.71,24.4,-0.13,28.6
000134.png,Car,1028.25,151.61,1157.03,185.9,-0.58,19.45,0.18,28.33
000135.png,Car,367.12,194.76,448.12,247.49,1.83,-6.21,2.14,22.33
000135.png,Car,662.42,175.11,723.54,221.0,-1.68,2.87,1.62,25.96
000135.png,Car,417.0,191.29,481.28,231.62,1.8,-6.13,2.11,27.72
000135.png,Car,464.11,181.39,511.04,218.54,1.74,-6.11,2.18,36.24
000135.png,Car,484.19,181.83,522.63,210.66,1.73,-6.31,2.16,42.91
000135.png,Van,1056.26,131.32,1168.98,181.52,0.9,24.62,0.42,35.62
000135.png,Car,0.0,208.77,101.67,248.9,-0.91,-23.5,2.99,30.17
000135.png,Car,36.81,203.44,157.31,247.33,-0.95,-20.82,2.83,29.49
000136.png,Car,0.0,210.35,370.69,374.0,2.1,-3.57,1.88,6.41
000136.png,Car,646.14,165.53,700.16,204.94,-1.39,3.1,1.47,34.87
000136.png,Car,364.88,195.67,436.25,239.33,-2.19,-8.98,2.72,30.76
000136.png,Car,939.33,163.09,1129.18,222.88,-0.34,11.0,1.27,19.02
000136.png,Car,863.55,164.04,1030.47,214.25,-0.21,10.24,1.24,22.3
000136.png,Car,689.44,163.46,724.52,190.31,1.7,6.1,1.06,45.27
000137.png,Car,595.95,175.74,627.85,206.45,-1.57,0.07,1.85,41.01
000137.png,Truck,666.32,163.48,724.23,194.63,-1.83,8.37,2.07,72.82
000137.png,Car,317.87,186.6,376.12,218.12,1.89,-13.5,2.23,37.14
000137.png,Car,426.78,182.03,458.71,202.32,1.8,-13.36,2.29,57.74
000137.png,Misc,438.66,169.49,465.07,196.38,1.79,-17.29,2.52,79.03
000138.png,Car,38.45,181.56,140.57,224.81,-0.95,-20.09,1.91,27.95
000138.png,Car,382.74,181.02,491.72,251.1,1.8,-4.03,1.67,17.29
000138.png,Car,269.6,176.91,317.85,202.62,-1.14,-20.26,1.85,46.28
000138.png,Car,307.38,175.77,355.18,199.29,1.97,-19.72,1.8,51.21
000138.png,Car,547.16,176.49,571.08,194.74,1.63,-4.11,1.73,58.61
000138.png,Car,586.18,174.11,623.76,211.54,-1.56,-0.24,1.71,33.84
000139.png,Car,594.35,177.97,621.4,204.02,-1.57,-0.16,2.02,48.08
000139.png,Truck,623.97,163.19,660.06,193.76,-1.65,3.14,2.02,74.15
000139.png,Van,133.21,177.4,268.6,244.32,2.07,-13.29,2.14,23.73
000140.png,Car,453.95,179.06,526.72,235.16,1.72,-3.6,1.75,22.01
000140.png,Car,550.54,173.16,603.7,211.98,-1.44,-1.45,1.68,32.89
000140.png,Car,685.71,170.0,744.25,209.05,-1.3,4.2,1.38,28.79
000141.png,Car,405.52,184.59,530.15,263.84,1.79,-2.94,1.71,15.64
000142.png,Cyclist,36.57,165.55,248.54,374.0,2.11,-3.49,1.77,5.5
000142.png,Car,835.06,166.73,1241.0,374.0,-2.07,2.86,1.56,5.12
000142.png,Car,726.07,154.71,916.86,306.71,-1.81,2.7,1.56,10.24
000142.png,Car,688.52,153.34,806.1,252.85,-1.74,2.74,1.5,15.58
000142.png,Car,678.28,170.36,747.97,231.25,-1.67,2.9,1.57,21.17
000142.png,Pedestrian,656.08,160.85,672.41,199.98,0.63,2.54,1.33,35.54
000142.png,Pedestrian,661.72,162.97,676.05,200.69,0.63,2.99,1.39,36.22
000142.png,Car,530.82,167.68,560.49,197.37,1.67,-4.22,1.56,47.51
000142.png,Car,0.0,197.78,273.61,374.0,2.21,-5.07,1.84,7.13
000142.png,Car,197.05,186.01,398.12,301.0,1.95,-5.08,1.82,12.3
000142.png,Car,337.15,176.21,452.69,252.15,1.88,-5.17,1.75,17.71
000143.png,Truck,588.19,166.53,615.61,196.24,-1.57,-0.88,2.32,76.16
000143.png,Car,4.58,199.18,128.63,248.05,2.21,-18.95,2.47,25.29
000143.png,Car,120.97,201.18,178.0,228.44,1.98,-26.81,3.12,42.07
000143.png,Car,940.46,180.55,1003.22,202.15,2.7,24.71,1.96,49.38
000144.png,Car,919.98,162.0,1241.0,374.0,-2.17,2.96,1.58,3.44
000144.png,Pedestrian,804.9,153.3,842.23,240.99,0.44,4.69,1.48,16.13
000144.png,Pedestrian,803.72,157.65,850.32,239.18,0.44,5.08,1.53,17.01
000144.png,Pedestrian,646.94,170.2,661.27,205.82,-0.36,2.15,1.66,36.63
000144.png,Car,0.0,202.35,277.49,374.0,2.18,-5.07,1.86,7.38
000144.png,Pedestrian,323.88,187.02,345.55,243.9,1.92,-7.65,1.94,19.92
000145.png,Pedestrian,323.27,158.29,339.6,202.04,-1.4,-11.45,0.89,29.96
000145.png,Pedestrian,421.79,163.38,432.46,195.3,-1.33,-9.79,0.81,39.8
000145.png,Pedestrian,324.02,155.94,336.02,189.84,-1.44,-15.95,0.53,40.79
000145.png,Car,1034.19,183.18,1155.16,229.33,-2.24,16.37,1.51,23.86
000145.png,Car,1097.59,183.53,1223.0,230.26,0.89,19.16,1.57,24.48
000145.png,Pedestrian,346.05,154.79,357.72,191.06,-1.24,-14.05,0.58,39.75
000145.png,Pedestrian,396.31,166.22,429.98,255.71,-2.1,-3.61,1.37,13.51
000145.png,Pedestrian,501.19,157.16,553.53,255.59,-2.38,-1.51,1.42,13.93
000145.png,Cyclist,676.76,152.81,784.3,270.01,-2.2,2.02,1.37,11.91
000145.png,Car,601.61,171.69,637.7,199.9,-1.63,0.72,0.95,37.7
000145.png,Pedestrian,297.11,155.81,312.44,195.32,1.78,-14.44,0.71,34.28
000145.png,Pedestrian,221.78,153.26,232.78,197.15,-2.68,-16.45,0.72,30.93
000145.png,Pedestrian,997.76,173.67,1017.76,210.16,2.62,20.19,1.47,35.46
000146.png,Car,572.69,180.0,629.57,226.24,-1.56,-0.3,1.61,23.26
000146.png,Car,0.0,202.2,349.19,374.0,-0.94,-2.61,1.65,3.12
000146.png,Car,190.44,194.5,462.47,367.42,-1.22,-2.82,1.67,7.83
000146.png,Car,71.1,197.25,289.22,323.84,1.23,-5.96,1.73,9.79
000146.png,Car,177.22,188.88,351.51,278.84,1.17,-6.44,1.71,13.2
000146.png,Car,328.15,182.33,449.42,236.88,1.01,-6.4,1.69,20.54
000146.png,Car,360.75,176.72,472.46,228.91,0.88,-6.35,1.72,23.42
000146.png,Car,522.61,180.67,568.7,213.54,-1.45,-2.72,1.65,30.78
000146.png,Car,456.27,174.77,530.41,203.38,0.76,-6.77,1.71,41.56
000146.png,Car,879.4,188.21,1241.0,374.0,-2.15,2.82,1.67,3.97
000146.png,Car,661.54,180.74,728.15,230.43,-1.69,2.48,1.63,22.09
000146.png,Truck,645.81,126.0,719.5,212.69,-1.65,3.05,1.61,32.51
000146.png,Pedestrian,747.5,166.38,761.5,215.2,2.67,5.23,1.55,26.75
000146.png,Car,36.64,186.39,184.66,236.85,2.18,-15.12,1.79,22.08
000146.png,Car,588.43,176.0,624.41,208.84,-1.57,-0.22,1.69,35.5
000146.png,Car,279.93,178.43,340.47,208.27,1.98,-15.34,1.74,37.02
000147.png,Van,707.18,157.97,837.63,261.44,-1.8,3.31,1.42,14.74
000147.png,Pedestrian,415.84,167.57,437.18,241.85,-1.52,-4.51,1.48,18.02
000148.png,Car,782.12,174.04,860.47,203.67,-2.39,12.19,1.72,41.96
000149.png,Car,593.94,176.33,617.99,199.21,-1.57,-0.31,1.81,51.09
000149.png,Car,509.06,180.02,558.1,218.52,1.68,-3.07,1.75,29.21
000149.png,Car,745.98,183.65,941.59,315.14,-1.87,3.0,1.65,10.17
000149.png,Car,679.66,173.04,756.77,244.46,-1.79,2.69,1.72,18.62
000149.png,Car,653.18,177.97,707.11,219.58,-1.7,2.64,1.72,28.26
000149.png,Car,391.75,183.02,456.09,206.9,0.19,-12.41,2.22,48.16
000149.png,Car,304.53,182.89,377.06,207.79,0.37,-17.92,2.28,48.07
