filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_x,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim,width,height
000053.png,car,179.8275,182.33395,428.737,341.20084,1.86,8.15,clone,313,207,1.1170487,0.8164833,0.95885473,3.9714515,0.98276204,248.90950000000004,158.86689000000004
000053.png,car,706.072,188.07532,828.39825,270.45535,-1.79,14.21,clone,229,824,1.9862176,1.6494728,1.7641461,6.0783873,1.7748587,122.32624999999996,82.38003
000053.png,car,447.10965,182.02322,520.9006,230.16476,1.7,20.88,clone,192,777,2.783377,2.4294956,2.5871296,5.061583,2.6164083,73.79095000000007,48.14153999999999
000053.png,car,503.17712,173.57344,550.7489,214.79422,1.64,28.91,clone,208,503,3.9658732,2.9008977,3.7065926,8.277161,3.6497786,47.57178000000005,41.22077999999999
000053.png,car,648.7389,179.40158,707.0259,217.09135,1.46,29.57,clone,216,706,4.5209246,3.7874305,4.0871205,8.376215,4.1896315,58.287000000000035,37.68977000000001
000053.png,car,541.0919,175.59195,563.65485,204.82307,1.64,38.08,clone,200,541,5.028159,4.360141,4.682193,8.069916,4.6289744,22.56295,29.231120000000004
000054.png,person,777.43274,154.26308,842.1133,314.63052,2.83,7.8,clone,230,805,1.2419994,0.9499989,1.0721791,2.3852627,1.1593382,64.68056000000001,160.36744
000055.png,truck,574.3845,125.64714,643.4686,211.65944,-1.56,34.15,clone,137,600,3.6381943,3.2366722,3.5431705,7.550779,3.5547254,69.08410000000003,86.0123
000055.png,car,29.285458,190.69902,122.12039,228.99994,2.24,32.12,clone,227,36,4.2547197,3.2163568,4.23046,5.251597,4.2292924,92.83493200000001,38.30092000000002
000055.png,car,113.5797,185.91612,194.87445,219.56769,2.14,36.62,clone,218,136,5.1354604,4.1313634,4.768878,6.952244,4.86135,81.29475,33.65156999999999
000055.png,car,180.65515,184.3037,255.09232,215.05977,2.08,42.56,clone,203,180,5.6862245,4.78034,5.5072923,7.3471446,5.5749574,74.43717000000001,30.756069999999994
000055.png,car,233.74188,186.63336,287.88907,210.1371,2.04,47.64,clone,205,237,6.35502,5.342027,5.89975,8.191947,5.9801927,54.147189999999995,23.503739999999993
000056.png,car,544.11475,181.57321,568.8884,203.58882,1.67,48.54,clone,200,546,6.463308,5.9426966,6.2721786,9.107175,6.288449,24.77365000000009,22.01561000000001
000057.png,car,0.10161401,257.5681,152.7923,372.27036,2.55,1.74,clone,371,21,0.6807342,0.36319074,0.50225484,1.1781708,0.6341507,152.69068599000002,114.70225999999997
000057.png,car,509.6963,196.29527,562.27325,232.243,1.67,30.55,clone,226,527,4.214714,3.7110372,3.9330614,9.321634,3.9815245,52.576949999999954,35.94773000000001
000057.png,car,569.0038,178.21565,594.2869,198.44638,1.59,76.01,clone,197,593,9.510496,8.6939535,9.604891,9.84275,9.558021,25.28309999999999,20.230729999999994
000058.png,person,403.19794,170.2483,499.50632,324.72482,-2.94,7.29,clone,323,415,1.2371689,0.8903202,1.1714208,1.8499472,1.2001191,96.30838,154.47652000000002
000059.png,car,553.68304,178.78555,598.9476,213.7833,-1.56,30.01,clone,199,590,4.316324,3.7822757,3.9571788,8.612014,3.9919548,45.26455999999996,34.997749999999996
000059.png,car,509.63202,178.84773,543.199,204.69135,-1.48,41.7,clone,195,532,5.5981402,5.20413,5.354757,8.964638,5.3873734,33.566979999999944,25.843619999999987
000059.png,car,969.5486,194.75314,1098.2352,243.90385,2.4,21.41,clone,242,969,3.070636,2.5545936,2.825324,6.161342,2.8340087,128.6866000000001,49.150710000000004
000059.png,car,1126.6306,194.16074,1241.5061,247.54398,2.08,23.51,clone,199,1218,3.0973916,2.02958,2.878934,6.911331,2.8364935,114.8755000000001,53.38324
000060.png,car,546.3556,173.97449,611.45496,236.51068,-1.55,21.02,clone,186,603,3.0042405,2.4023173,2.6319659,7.814684,2.6439714,65.09936000000005,62.536190000000005
000060.png,car,304.88412,175.30626,350.062,196.1829,1.95,59.83,clone,188,348,6.9043193,5.871726,6.929042,7.935362,6.91803,45.177880000000016,20.87663999999998
000061.png,car,-0.041028243,221.9699,40.05431,321.80966,1.66,10.93,clone,276,2,1.3035152,1.1704011,1.2566379,2.2887676,1.2595376,40.095338243,99.83976000000001
000061.png,car,70.86075,217.424,118.493065,248.63602,1.58,33.21,clone,247,70,4.5190883,3.145169,3.3418815,8.116329,3.4075222,47.632315000000006,31.212019999999995
000061.png,car,18.924253,222.45944,90.44257,289.65366,1.67,16.63,clone,288,18,1.7991273,1.4036268,1.7582252,3.7657242,1.7326746,71.518317,67.19422
000062.png,car,417.0914,176.86343,520.3664,248.06123,1.86,19.65,clone,233,441,2.6532614,2.307138,2.5076485,4.6810417,2.5235486,103.27499999999998,71.1978
000062.png,car,515.97644,185.78676,572.6162,225.56244,1.82,27.12,clone,215,515,3.8395944,3.2623963,3.6212492,6.2479305,3.6347535,56.639760000000024,39.77568000000002
000062.png,car,603.36707,184.06921,638.3831,209.18546,1.71,43.31,clone,202,611,6.208618,5.543248,5.983806,8.247455,6.072757,35.01603,25.116250000000008
000062.png,car,677.905,179.89253,706.5954,198.5965,1.81,66.05,clone,197,705,7.387222,3.3663666,9.125509,9.896493,7.903411,28.690400000000068,18.703969999999998
000063.png,car,879.93555,186.85982,978.57074,248.68373,-1.75,18.74,clone,213,917,2.6162593,2.15549,2.306359,5.908843,2.3238459,98.63518999999997,61.823909999999984
000063.png,person,412.91873,180.00673,447.8693,214.57571,-1.94,10.12,clone,213,412,1.3507755,1.1996858,1.3468173,1.4397607,1.3495067,34.95057000000003,34.56897999999998
000063.png,car,839.4796,169.01984,891.2987,215.12604,-1.65,34.75,clone,212,890,4.8059745,4.2141337,4.4232936,9.801791,4.473505,51.81910000000005,46.1062
000064.png,car,654.6793,176.0239,710.22235,215.5133,-1.7,26.82,clone,200,681,4.474225,3.446947,3.6690392,9.521953,3.7205162,55.543049999999994,39.48939999999999
000064.png,car,734.8885,180.97185,875.48425,269.81885,-1.85,13.46,clone,183,795,1.8398197,1.4818649,1.6231372,7.864371,1.6266993,140.59574999999995,88.84700000000001
000064.png,car,713.7162,176.91357,760.0931,204.44662,-1.83,39.17,clone,203,759,6.71341,5.029748,5.9943047,9.181918,6.0417027,46.37690000000009,27.533050000000003
000064.png,truck,836.9963,61.00517,1112.745,254.4134,-2.01,16.44,clone,61,987,1.8864858,1.462158,1.7827504,5.2075443,1.8026137,275.7486999999999,193.40823
000065.png,person,596.11255,174.57701,611.0714,218.34148,2.67,25.06,clone,217,607,3.7821355,3.2246199,3.5483975,4.914694,3.6581697,14.958849999999984,43.76446999999999
000065.png,train,418.7423,144.12059,714.27246,201.31828,-0.39,39.56,clone,199,428,4.0787406,1.2166259,4.3333244,5.660039,4.228774,295.53016,57.197689999999994
000065.png,person,1031.5096,223.92459,1117.5028,310.64188,-2.7,5.52,clone,298,1086,0.91813755,0.7069374,0.808469,1.3945006,0.84203076,85.99319999999989,86.71729000000002
000065.png,person,814.51337,206.43709,862.46234,239.94316,-2.62,10.59,clone,209,814,1.4817493,1.3112583,1.4167016,2.0184643,1.4238688,47.94897000000003,33.506069999999994
000065.png,person,739.8429,206.86604,783.83136,252.48569,1.08,11.69,clone,251,782,1.513835,1.2680998,1.4270757,2.9003706,1.4301376,43.98846000000003,45.61965000000001
000066.png,car,667.9263,176.28693,709.6283,204.50543,-1.53,31.58,clone,183,705,4.235978,3.6612337,3.9713552,8.902588,3.9780433,41.702,28.218499999999977
000066.png,car,592.2199,171.35458,632.56476,199.42079,1.75,40.99,clone,188,601,5.132304,4.6568637,4.8963747,7.2186856,4.946082,40.344859999999926,28.066210000000012
000067.png,car,670.4664,172.02144,706.0626,196.84592,-1.45,47.66,clone,189,705,6.104262,5.7353783,6.039451,7.509315,6.0437045,35.59619999999995,24.824479999999994
000067.png,truck,1.8103784,84.0304,440.66995,254.46487,2.2,23.13,clone,239,151,2.4919336,1.4708564,2.0142345,4.8074927,2.122513,438.8595716,170.43446999999998
000067.png,car,702.6256,172.8673,741.50446,199.4688,-1.45,38.29,clone,189,716,5.3303742,4.9907365,5.176355,7.7681236,5.209237,38.87886000000003,26.601499999999987
000067.png,car,429.444,183.89873,598.0154,279.27728,-1.13,12.32,clone,187,499,1.7883738,1.3397404,1.5026572,7.5167685,1.5207152,168.57139999999998,95.37855000000002
000067.png,car,79.65765,188.888,385.4701,298.67245,-0.79,11.21,clone,239,151,1.4814435,1.1750143,1.360148,3.4384787,1.3727423,305.81245,109.78445000000002
000067.png,car,536.25287,174.89908,565.34485,187.8907,1.84,43.4,clone,186,538,7.0253577,2.557264,6.3710766,8.985724,5.9799595,29.09197999999992,12.991620000000012
000068.png,car,103.24896,201.81622,432.29306,371.80722,1.94,6.98,clone,370,233,0.9928379,0.6339236,0.8744962,2.6239765,0.87129664,329.0441,169.99099999999999
000068.png,car,0.27624834,216.2607,187.83293,371.28232,2.26,6.22,clone,370,145,0.8633252,0.6350911,0.7941115,1.7901121,0.80631024,187.55668166,155.02162
000068.png,car,515.2543,188.42737,549.3386,243.03223,1.68,20.96,clone,229,515,2.5151587,2.2413213,2.5049734,4.6060677,2.4849746,34.0843000000001,54.60486
000068.png,car,534.4044,187.78073,569.2305,224.99554,1.66,31.5,clone,223,534,3.8307981,2.8944461,3.6615903,5.918928,3.4912724,34.8261,37.21481
000068.png,car,667.79266,181.74895,769.0375,230.5524,-0.16,25.95,clone,124,1144,3.0136342,1.3066251,2.8792367,7.662778,2.8587043,101.24484000000007,48.80345
000068.png,car,635.99286,181.11966,688.2837,211.81664,-0.01,39.79,clone,210,687,5.375302,3.8047948,4.590585,9.39126,4.5753546,52.29084,30.696979999999996
000068.png,car,386.74026,173.2511,524.26654,279.81918,1.77,14.05,clone,278,386,1.8205109,1.1495247,1.6174204,7.982997,1.6376301,137.52627999999999,106.56808000000001
000068.png,bicycle,910.2828,209.73486,1023.85785,297.15976,1.09,14.95,clone,296,932,1.2449777,0.81841564,1.2493911,2.2781727,1.2425481,113.57505000000003,87.42490000000001
000069.png,car,126.16332,187.61902,352.09314,253.73994,-2.73,16.53,clone,252,156,2.4998066,2.0520358,2.1929827,4.566002,2.2367465,225.92982,66.12091999999998
000069.png,car,498.33832,180.75172,518.6548,193.63826,0.21,62.51,clone,180,514,7.452301,5.9385266,7.8517876,9.026485,7.4747424,20.316480000000013,12.886539999999997
000070.png,person,554.6061,148.37355,614.8138,338.79297,2.98,6.89,clone,239,573,1.1917835,0.8174517,0.9716184,2.4630153,1.0735496,60.207700000000045,190.41942000000003
000071.png,car,592.67676,175.94215,662.2775,239.2737,-1.57,19.58,clone,212,660,2.8469086,2.2289808,2.378415,9.835997,2.385355,69.60074000000009,63.33154999999999
000071.png,train,697.3571,150.77106,740.6113,185.352,1.54,83.1,clone,184,739,8.171898,6.7765594,8.145733,9.735919,8.141641,43.25420000000008,34.58094
000072.png,car,0.1845172,180.31158,102.33001,224.29436,2.26,25.33,clone,180,92,3.2865298,2.5820003,3.2458599,5.842473,3.2257476,102.1454928,43.98278000000002
000072.png,car,286.90573,186.36426,461.16534,283.12415,1.85,12.67,clone,188,409,2.0670705,1.3124441,1.5394799,9.571392,1.5488029,174.25961,96.75988999999998
000072.png,car,585.82294,175.33144,629.18494,210.21066,-1.57,32.6,clone,209,628,4.815683,4.242364,4.4074516,9.851091,4.432232,43.361999999999966,34.879220000000004
000073.png,person,232.58759,173.2866,300.79028,362.59915,-2.62,6.32,clone,256,251,0.8748783,0.766532,0.8189204,1.5379872,0.8245582,68.20268999999999,189.31255000000002
000073.png,person,188.1695,160.69334,244.4254,348.6711,0.8,6.54,clone,166,217,0.8649121,0.7705642,0.8313545,1.303736,0.83909273,56.2559,187.97776000000002
000073.png,person,744.7047,167.36314,788.37396,288.17038,0.45,10.51,clone,222,784,1.8909549,1.3077796,1.4033875,4.383537,1.528998,43.66926000000001,120.80724000000004
000073.png,person,541.2349,174.11201,556.572,214.65477,-2.07,29.83,clone,189,545,4.0096035,3.8363929,3.905846,6.5313168,3.913253,15.337099999999964,40.542760000000015
000073.png,person,533.6052,174.81696,548.23724,214.69014,-2.02,29.55,clone,161,787,4.2469225,3.8210807,3.9583268,7.847903,4.0081577,14.632040000000075,39.87318000000002
000074.png,person,682.32104,135.96738,775.32153,363.04004,1.21,6.19,clone,362,769,1.3370968,0.7329385,0.92495865,4.26168,0.99755114,93.00049000000001,227.07265999999998
000074.png,person,780.9088,161.1272,854.47375,353.2877,1.07,6.18,clone,164,824,1.055068,0.59225994,0.82265353,2.529071,0.85928655,73.56494999999995,192.16049999999998
000074.png,person,931.7705,160.90367,1003.4392,310.54868,0.72,7.84,clone,164,969,1.2358322,0.893493,1.0492222,2.0229,1.122683,71.66870000000006,149.64500999999998
000075.png,car,0.015559964,190.67918,120.34144,371.61917,2.59,1.36,clone,327,0,0.6559794,0.3800641,0.507789,1.3655616,0.55748427,120.325880036,180.93999
000075.png,car,455.44373,183.15323,574.1011,256.75766,1.86,16.67,clone,165,1058,2.2590356,1.9421967,2.1544914,3.898672,2.175321,118.65736999999996,73.60442999999998
000075.png,car,558.26636,182.59444,622.752,233.09657,1.9,22.81,clone,215,558,3.111448,2.716368,2.933628,5.1300907,2.9325016,64.48563999999999,50.50213000000002
000075.png,car,612.40906,181.55524,671.904,222.07625,1.83,28.33,clone,202,612,4.012101,3.381677,3.65104,8.358464,3.6887608,59.49494000000004,40.52100999999999
000076.png,person,139.79642,191.37866,264.5911,371.90457,2.39,4.83,clone,266,175,0.8391343,0.577456,0.70879567,1.7587539,0.7602082,124.79467999999997,180.52590999999998
000076.png,person,956.194,165.12338,1011.69196,280.31387,-1.35,9.12,clone,184,995,1.3104364,1.1947114,1.2673084,1.6348765,1.2783717,55.497960000000035,115.19049000000001
000076.png,person,227.1707,178.41312,280.13306,332.36108,0.66,7.41,clone,282,227,1.2937365,0.66374165,0.78342104,1.9354093,0.8250247,52.96235999999999,153.94796000000002
000076.png,person,747.65546,165.25375,761.3849,198.60457,-1.9,13.53,clone,197,760,3.7848992,3.503111,3.7692757,4.3550005,3.771105,13.729440000000068,33.35082
000076.png,person,577.8649,162.03606,604.36957,232.7699,-1.53,17.75,clone,189,592,2.8013656,2.159012,2.2893429,9.153917,2.3302622,26.50466999999992,70.73384000000001
000076.png,person,519.2729,169.59457,544.93805,230.66624,2.63,19.66,clone,171,535,2.6710486,2.4811938,2.5830958,6.580031,2.5899274,25.665149999999926,61.07166999999998
000076.png,person,549.7383,167.09322,570.1276,221.47368,1.66,22.65,clone,220,559,3.4148715,2.9595683,3.1834173,7.9555836,3.1844003,20.38930000000005,54.38046
000076.png,person,698.89075,162.62523,713.78033,199.71706,1.43,21.58,clone,198,712,4.230387,2.117566,4.31734,5.8367105,4.3023663,14.889580000000024,37.091830000000016
000077.png,car,575.1493,176.71841,611.6026,206.21167,1.74,39.62,clone,197,601,4.6282587,4.262361,4.411126,8.208141,4.420926,36.45330000000001,29.493259999999992
000078.png,car,0.72468805,170.10896,325.62885,371.2758,2.02,5.77,clone,334,0,0.7142365,0.50755143,0.67278504,3.1675706,0.6713336,324.90416195,201.16684
000078.png,car,300.9723,177.29886,450.79788,305.4558,1.9,10.96,clone,274,300,1.327927,1.0216188,1.2367902,3.1156971,1.2439685,149.82558,128.15694000000002
000078.png,car,652.11487,169.24435,692.86664,198.55667,-1.47,34.46,clone,177,661,4.4229755,3.5065112,3.9957678,8.402683,4.04619,40.751769999999965,29.31232
000078.png,car,617.3918,165.73941,652.4854,186.42165,1.78,51.25,clone,182,632,6.163529,5.6894608,5.994733,7.8285427,6.0338907,35.09360000000004,20.682240000000007
000079.png,car,664.5073,172.74617,699.5442,198.06258,-1.45,46.78,clone,189,698,6.1036553,5.4802117,5.9767303,8.701371,5.9916167,35.03690000000006,25.31640999999999
000079.png,truck,19.65943,86.278435,444.4161,225.11769,2.18,23.95,clone,224,56,2.7123127,1.9516679,2.4127886,5.6161504,2.4717724,424.75667,138.839255
000079.png,car,355.24725,183.8325,566.74225,300.1572,-1.08,10.74,clone,188,493,1.672397,1.1684617,1.3055571,8.298284,1.3244445,211.495,116.32469999999998
000079.png,car,0.47348928,190.07964,327.69565,321.0052,-0.7,9.82,clone,279,0,1.3175693,0.9826283,1.1756785,4.6981735,1.1895169,327.22216072,130.92556
000079.png,car,484.03375,173.07837,509.17465,189.17685,1.83,44.23,clone,188,493,7.3792863,6.6920795,7.0997214,8.148319,6.960083,25.140899999999988,16.098479999999995
000080.png,car,455.45538,172.7558,527.52295,224.08191,1.74,23.79,clone,209,459,3.6059506,2.9009986,3.0750394,9.238181,3.0868273,72.06757000000005,51.32611
000080.png,car,532.26337,177.53784,563.4234,199.0781,1.64,44.92,clone,192,534,6.0204825,5.488822,5.9147654,8.757688,5.9244123,31.160030000000006,21.540260000000018
000080.png,car,559.4492,176.69417,575.46796,190.42386,1.63,68.42,clone,189,559,8.073553,6.484334,8.007288,9.026829,7.7898417,16.01875999999993,13.729689999999977
000080.png,car,585.94244,174.25282,631.1345,214.34717,-1.57,29.39,clone,184,627,4.223063,3.7139466,3.9557009,9.086379,3.9657567,45.19205999999997,40.09434999999999
000081.png,train,1.6829376,74.26112,431.32953,301.3444,-1.0,15.22,clone,253,1,1.6075908,0.8625291,1.4208832,4.5693545,1.472178,429.6465924,227.08328
000082.png,car,707.8055,165.71475,733.4657,184.95837,-1.62,63.93,clone,183,707,8.120179,6.9571667,7.922,9.504428,8.0159445,25.660199999999918,19.243619999999993
000082.png,truck,-0.2155631,103.65133,194.58392,238.67418,0.49,20.34,clone,237,193,2.5372345,1.9450259,2.1786554,7.1170673,2.2119136,194.7994831,135.02285
000083.png,car,0.62190676,224.4936,345.156,370.76373,-0.92,3.15,clone,357,114,0.74965066,0.36755487,0.5274589,3.1152496,0.5723086,344.53409324,146.27013000000002
000083.png,car,366.08954,184.22935,504.7284,274.51874,-1.35,12.45,clone,191,442,2.121482,1.3380936,1.485278,9.299694,1.5059779,138.63886000000002,90.28938999999997
000083.png,car,585.03973,171.9779,641.91144,220.93237,-1.58,24.12,clone,207,628,3.379989,2.9150229,3.0361595,9.226846,3.055082,56.87171000000001,48.954469999999986
000083.png,car,515.1235,170.7746,568.9205,216.76283,-1.47,26.91,clone,174,535,3.852801,3.192746,3.4207282,9.383606,3.4356496,53.79699999999991,45.988230000000016
000083.png,car,470.6348,175.1692,512.9899,208.17455,1.77,35.5,clone,205,470,5.9585733,4.44219,5.116232,8.279185,5.0362267,42.35510000000005,33.00535000000002
000084.png,car,458.37842,181.42427,506.96237,225.91103,1.55,27.84,clone,215,493,3.751741,3.3317828,3.4807975,7.899237,3.5011568,48.583950000000016,44.486760000000004
000084.png,car,449.40552,183.86528,471.04944,204.18396,1.46,42.1,clone,199,467,6.0986605,4.5705485,4.190184,7.0778985,4.569723,21.64391999999998,20.31868
000085.png,person,305.425,180.40352,356.1932,304.14584,0.9,9.37,clone,303,333,1.4486212,1.1938115,1.2587869,2.6851735,1.2944802,50.76819999999998,123.74232000000003
000085.png,car,-0.17425494,72.15161,223.2928,363.75778,-2.42,17.05,clone,75,0,1.004693,0.5891442,0.8219928,2.7316868,0.82658875,223.46705494,291.60617
000086.png,car,0.027587358,286.81082,66.14944,372.95547,0.89,4.88,clone,336,0,0.7271466,0.6369826,0.7063833,0.8639957,0.71498525,66.121852642,86.14465000000001
000086.png,car,362.11096,176.60489,500.14642,223.63318,0.26,23.08,clone,201,383,3.6189811,2.9574618,3.3043146,8.00293,3.3393853,138.03546,47.02829
000086.png,car,684.9554,170.30109,800.1887,229.65474,-0.17,18.97,clone,170,759,2.415228,1.4678725,2.4437623,5.316824,2.416743,115.23329999999999,59.353650000000016
000086.png,car,471.4107,173.59161,535.5483,203.22174,-2.9,33.25,clone,202,471,6.550991,4.016373,5.4450655,8.595755,5.660692,64.13760000000002,29.63013000000001
000087.png,car,20.530027,186.24818,218.1904,257.6528,2.2,16.52,clone,239,62,2.3901947,1.8970534,2.1853876,5.839045,2.1851027,197.66037300000002,71.40462000000002
000087.png,car,691.6335,172.45702,736.4551,206.17653,-1.63,33.48,clone,196,725,5.0400696,4.128745,4.257418,9.749304,4.3378243,44.82159999999999,33.719510000000014
