filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_mean,depth_x,depth_min
000076.png,person,519.2729,169.59457,544.93805,230.66624,2.63,19.66,clone,171,2.6708996,535,2.4809186
000076.png,person,549.7383,167.09322,570.1276,221.47368,1.66,22.65,clone,220,3.4147756,559,2.959501
000076.png,person,698.89075,162.62523,713.78033,199.71706,1.43,21.58,clone,198,4.2303767,712,2.1175628
000077.png,car,575.1493,176.71841,611.6026,206.21167,1.74,39.62,clone,197,4.6283545,601,4.26234
000078.png,car,0.72468805,170.10896,325.62885,371.2758,2.02,5.77,clone,334,0.7142239,0,0.50756204
000078.png,car,300.9723,177.29886,450.79788,305.4558,1.9,10.96,clone,274,1.2776134,300,0.83828926
000078.png,car,652.11487,169.24435,692.86664,198.55667,-1.47,34.46,clone,177,4.4229755,661,3.5064802
000078.png,car,617.3918,165.73941,652.4854,186.42165,1.78,51.25,clone,182,6.16361,632,5.689605
000079.png,car,664.5073,172.74617,699.5442,198.06258,-1.45,46.78,clone,189,6.10314,698,5.4797463
000079.png,truck,19.65943,86.278435,444.4161,225.11769,2.18,23.95,clone,224,2.4674225,56,1.0463794
000079.png,car,355.24725,183.8325,566.74225,300.1572,-1.08,10.74,clone,188,1.6723682,493,1.1683155
000079.png,car,0.47348928,190.07964,327.69565,321.0052,-0.7,9.82,clone,279,1.3175404,0,0.98263437
000079.png,car,484.03375,173.07837,509.17465,189.17685,1.83,44.23,clone,188,6.1704125,493,1.1683155
000080.png,car,455.45538,172.7558,527.52295,224.08191,1.74,23.79,clone,209,3.60597,459,2.9008415
000080.png,car,532.26337,177.53784,563.4234,199.0781,1.64,44.92,clone,192,6.0201883,534,5.48866
000080.png,car,559.4492,176.69417,575.46796,190.42386,1.63,68.42,clone,189,7.6851683,559,5.9286866
000080.png,car,585.94244,174.25282,631.1345,214.34717,-1.57,29.39,clone,184,4.2229185,627,3.7139149
000081.png,train,1.6829376,74.26112,431.32953,301.3444,-1.0,15.22,clone,253,1.607576,1,0.86258453
000082.png,car,707.8055,165.71475,733.4657,184.95837,-1.62,63.93,clone,183,8.118981,707,6.9565344
000082.png,truck,-0.2155631,103.65133,194.58392,238.67418,0.49,20.34,clone,237,2.5371087,193,1.9449425
000083.png,car,0.62190676,224.4936,345.156,370.76373,-0.92,3.15,clone,357,0.7496109,114,0.36756715
000083.png,car,366.08954,184.22935,504.7284,274.51874,-1.35,12.45,clone,191,2.1214252,442,1.3379598
000083.png,car,585.03973,171.9779,641.91144,220.93237,-1.58,24.12,clone,207,3.3798923,628,2.9149783
000083.png,car,515.1235,170.7746,568.9205,216.76283,-1.47,26.91,clone,174,3.8528419,535,3.1927388
000083.png,car,470.6348,175.1692,512.9899,208.17455,1.77,35.5,clone,205,4.7012157,470,1.4728338
000084.png,car,458.37842,181.42427,506.96237,225.91103,1.55,27.84,clone,215,3.7515707,493,3.3319206
000084.png,car,449.40552,183.86528,471.04944,204.18396,1.46,42.1,clone,199,4.716181,467,3.3932211
000085.png,person,305.425,180.40352,356.1932,304.14584,0.9,9.37,clone,303,1.448567,333,1.1938313
000085.png,car,-0.17425494,72.15161,223.2928,363.75778,-2.42,17.05,clone,75,1.0046527,0,0.58910763
000086.png,car,0.027587358,286.81082,66.14944,372.95547,0.89,4.88,clone,336,0.7270728,0,0.636986
000086.png,car,0.33060414,201.05437,224.00462,362.18213,-2.48,7.11,clone,336,1.0336608,0,0.636986
000086.png,car,362.11096,176.60489,500.14642,223.63318,0.26,23.08,clone,201,3.6190372,383,2.9575832
000086.png,car,684.9554,170.30109,800.1887,229.65474,-0.17,18.97,clone,170,2.4152439,759,1.4677984
000086.png,car,471.4107,173.59161,535.5483,203.22174,-2.9,33.25,clone,202,5.735295,471,3.2565966
000087.png,car,20.530027,186.24818,218.1904,257.6528,2.2,16.52,clone,239,2.3901536,63,1.8970064
000087.png,car,691.6335,172.45702,736.4551,206.17653,-1.63,33.48,clone,196,5.039868,725,4.1288233
000087.png,car,802.5807,169.13118,826.1545,180.55132,3.11,64.7,clone,169,8.738882,802,7.231334
000087.png,person,561.00073,169.89215,572.1118,197.58913,-0.28,49.54,clone,196,6.1033883,566,5.879795
000087.png,car,887.7153,168.33952,935.5494,182.62547,3.04,62.79,clone,178,7.8279376,927,6.9078345
000087.png,car,1051.555,159.19452,1114.1964,179.04301,2.82,59.48,clone,159,7.5063963,1054,6.7435384
000088.png,car,179.45685,189.42613,366.39435,246.14189,0.49,19.19,clone,214,2.5274975,213,1.5313351
000089.png,car,320.70892,199.08997,505.29846,301.87238,-1.33,10.91,clone,236,1.413812,339,1.1451625
000089.png,car,655.3115,178.96017,714.43835,223.12833,-1.7,24.94,clone,220,3.1079755,713,1.757535
000089.png,car,459.0995,186.2275,537.4605,243.10892,-1.41,19.85,clone,232,2.3679347,459,1.2248358
000089.png,car,702.5614,181.21759,764.0071,273.98425,-1.79,12.49,clone,216,1.7335695,763,1.2163653
000089.png,car,633.00995,173.91583,667.4097,204.19861,-1.54,41.73,clone,203,5.3063235,666,2.9139228
000090.png,car,4.9382644,202.73969,124.400314,265.4192,-1.82,18.74,clone,264,2.458601,123,2.1628582
000092.png,car,652.1297,176.65503,683.319,201.22833,-1.4,47.24,clone,188,6.074597,682,5.116981
000092.png,car,365.65005,189.20108,456.96405,240.1525,2.01,23.56,clone,239,2.9499304,455,2.5405734
000092.png,car,435.91852,177.73871,498.89346,225.68892,1.92,28.17,clone,210,3.4059105,435,2.825066
000092.png,car,683.6455,169.25734,733.24866,210.55777,-1.66,31.81,clone,199,4.257875,722,3.7919314
000092.png,car,734.4453,170.9841,755.23456,195.0698,2.53,21.78,clone,193,6.5311785,734,4.3257375
000093.png,car,0.44987404,192.50084,321.96442,371.61575,2.1,7.29,clone,370,0.9129865,0,0.61495125
000093.png,car,297.38345,195.84639,423.69095,291.1165,1.94,12.2,clone,271,1.5474702,297,1.0575403
000093.png,car,390.45535,185.50638,477.16357,253.28334,1.86,16.8,clone,241,2.1591215,390,1.508586
000093.png,car,550.0709,177.80937,590.1851,203.62474,1.72,43.68,clone,190,5.6423173,558,5.206712
000093.png,car,605.7019,174.41653,630.70135,191.5629,1.69,70.35,clone,190,8.2695055,605,7.470152
000094.png,car,660.0921,194.96877,744.4931,254.34166,-1.72,19.16,clone,239,2.7248077,704,2.295072
000095.png,car,593.6321,178.58215,666.54517,244.04646,-1.6,19.42,clone,210,3.22735,661,2.2778647
000095.png,car,774.9498,175.19707,964.2862,271.09085,-1.11,13.24,clone,213,2.0781,855,1.5581173
000095.png,car,701.356,181.57503,794.01227,226.95518,-0.98,24.11,clone,217,3.8215263,793,1.6424811
000095.png,car,671.3075,182.62122,716.63055,217.58266,-0.91,30.76,clone,216,4.881089,711,3.3388863
000095.png,car,143.69243,195.61339,338.69217,285.52036,2.03,14.01,clone,240,1.7742281,337,0.9914957
000095.png,car,444.67847,182.48567,505.38416,220.69295,1.81,31.97,clone,209,4.696404,479,4.0558896
000095.png,car,520.7017,179.26149,559.2162,206.8131,1.76,48.2,clone,203,6.782081,526,3.481331
000095.png,car,265.38654,185.66599,316.74356,199.00546,2.01,24.07,clone,198,4.224992,289,1.7878772
000095.png,car,336.32092,181.71808,402.53806,225.98077,1.92,30.22,clone,224,3.918814,337,1.100841
000095.png,car,586.74146,180.5502,607.884,201.53044,1.76,68.44,clone,200,7.0057797,606,2.5439868
000095.png,car,405.62033,182.95148,457.46423,214.72212,1.92,40.62,clone,202,5.7764716,456,4.166827
000095.png,car,495.4743,183.95628,519.7729,204.44905,2.0,53.34,clone,202,6.841921,495,4.14436
000095.png,car,66.52466,182.14278,203.14311,243.10367,2.27,22.53,clone,237,2.831694,172,1.4606762
000095.png,car,647.0781,180.9389,672.22974,195.40718,-1.42,72.27,clone,194,6.311793,647,2.4854891
000096.png,car,788.71155,185.92574,1159.0414,334.30673,-0.64,7.94,clone,333,1.0162371,1132,0.74748397
000096.png,car,664.1596,165.6394,914.432,299.22894,-0.48,10.63,clone,257,1.2335191,893,0.9055555
000096.png,car,283.59598,181.09569,366.78833,244.87656,1.76,22.64,clone,219,2.8439445,286,2.5124896
000096.png,car,500.5577,181.4993,554.7908,217.75722,1.43,31.97,clone,196,4.74509,550,3.9373825
000097.png,car,536.25494,178.38365,567.3904,192.9481,1.85,58.47,clone,188,7.496876,554,7.040388
000097.png,car,719.2692,173.01884,740.64954,191.12134,-1.56,56.31,clone,189,7.653222,737,7.2035637
000098.png,car,656.5172,181.55795,725.50757,241.55061,-1.54,22.05,clone,203,3.475639,663,2.5755477
000098.png,Misc,-0.2955446,0.9581187,225.10062,371.8599,-0.47,1.77,clone,22,0.8262308,50,0.2695912
000098.png,car,208.48032,190.4626,362.35965,279.64102,-1.24,14.7,clone,278,1.7810769,208,1.3136092
000098.png,car,339.50995,192.5582,419.67618,240.4395,-1.35,22.64,clone,233,2.6180663,339,1.8312615
000098.png,Misc,411.61957,138.31299,500.86783,212.41454,-1.46,38.97,clone,210,4.277747,411,2.6964555
000098.png,car,745.1426,184.55606,778.26886,206.93727,-1.3,49.41,clone,205,7.039002,765,4.8783345
000098.png,car,826.3037,184.59781,847.29266,201.39589,-1.31,69.99,clone,200,7.0960617,846,3.9881775
000099.png,car,0.72124577,199.39122,319.85727,371.45154,2.14,5.55,clone,370,1.0114647,27,0.5037703
000099.png,car,851.8252,193.50987,1242.2098,371.14807,-2.06,6.4,clone,298,0.8577698,1128,0.5824841
000099.png,car,316.45392,171.18582,470.07736,276.9402,1.85,13.05,clone,275,2.2118616,316,1.0760437
000099.png,car,475.48587,179.67284,569.7099,239.74829,1.92,19.85,clone,213,2.841238,513,2.3275106
000099.png,car,761.9633,183.26065,888.77966,269.54282,-1.74,13.79,clone,254,1.7255421,887,0.95128816
000099.png,car,749.5396,178.75916,820.17615,242.2229,-1.62,19.13,clone,223,1.9493762,819,1.5023006
000099.png,car,634.2463,171.62556,707.793,213.39703,1.91,30.37,clone,198,4.5184164,644,3.6321168
000099.png,car,966.931,154.42763,1002.96075,193.24469,-1.99,33.68,clone,192,4.4197884,1001,3.2202888
000099.png,car,906.60126,155.67175,970.5913,193.98672,-1.88,34.91,clone,178,4.838114,969,4.0953817
000100.png,person,359.75946,180.67255,398.19754,281.57397,0.84,11.35,clone,238,1.7014242,371,1.4426142
000101.png,car,0.06719517,208.13687,103.54637,259.12576,2.22,24.13,clone,258,3.1735284,102,2.567322
000101.png,car,106.54028,198.52411,217.1334,249.27731,2.09,25.25,clone,248,3.724913,216,2.7605047
000102.png,car,1153.5526,180.38977,1205.7634,210.69194,1.81,34.96,clone,209,4.5917373,1203,2.0586743
000103.png,person,856.6168,156.31583,924.48126,291.3296,2.81,9.15,clone,232,1.3122026,898,1.0757369
000104.png,car,820.6325,183.74701,884.6677,238.33354,-1.51,22.62,clone,212,3.170222,869,2.7749655
000104.png,car,356.71646,181.96107,529.3067,263.81195,2.13,15.69,clone,235,2.5606976,363,1.2794989
000104.png,car,609.0986,190.3156,681.82635,223.94116,1.88,28.61,clone,216,3.8959258,624,3.1154656
000104.png,car,680.8438,183.32635,727.83624,212.49841,1.77,36.89,clone,205,5.3697963,680,4.213198
000104.png,car,718.27905,186.74646,740.6269,206.13217,1.76,44.59,clone,199,5.7944527,718,5.008706
000104.png,car,742.3839,186.10304,764.2954,204.17409,1.73,52.53,clone,203,6.840553,743,5.861226
000104.png,car,852.2548,183.93791,879.5518,201.08072,-1.53,43.98,clone,200,3.2866325,870,2.8213758
000105.png,car,530.10596,175.15196,552.97864,192.83911,1.62,64.63,clone,184,7.6220107,537,7.2444286
000106.png,car,599.8583,178.62158,627.60925,202.25412,-1.59,46.12,clone,200,6.397059,626,5.9476523
000106.png,car,0.41873562,196.8768,196.11528,287.61472,2.18,13.8,clone,273,2.2490427,130,1.2748289
000106.png,car,176.80556,188.32642,279.77344,242.499,2.07,22.99,clone,241,2.990339,232,1.6648401
000106.png,car,447.88693,180.2751,481.60104,203.92088,1.78,53.19,clone,202,7.542985,448,3.8028228
000107.png,car,819.1645,193.13756,1241.1256,370.33243,-2.08,4.31,clone,369,0.63563454,1240,0.37230787
000107.png,car,730.17267,183.02776,910.49835,309.3196,-1.85,9.79,clone,306,1.1874924,909,0.599509
000107.png,car,685.1607,177.75058,776.3836,254.49011,-1.75,15.74,clone,235,2.0375993,775,1.1692152
000107.png,car,469.19986,180.26479,540.88086,233.47198,-1.44,22.89,clone,110,3.2066078,284,2.67391
000107.png,car,672.9641,177.03365,713.31287,231.66055,-1.67,23.86,clone,212,2.6941526,712,1.8423221
000107.png,car,647.8616,176.64487,681.35034,209.68321,-1.64,31.83,clone,200,4.259406,680,2.9210403
000108.png,car,563.63745,173.48282,677.7746,273.64008,-1.58,13.49,clone,210,2.0064971,669,1.3239214
000108.png,train,1.7476019,1.4546626,499.35736,367.9922,-1.25,12.38,clone,20,0.90772414,57,0.2698642
000109.png,person,806.59814,157.29477,870.21136,301.38138,2.75,8.71,clone,228,1.2960848,856,1.0511315
000110.png,car,886.4929,158.57759,1242.02,309.528,2.5,8.19,clone,308,1.4285316,1241,0.9139981
000110.png,car,1171.535,142.37938,1241.8813,167.0591,-0.76,24.57,clone,166,1.8606861,1171,1.1129338
000110.png,car,348.38556,178.95103,440.51727,248.35114,1.73,17.86,clone,219,2.2821102,439,1.8686823
000110.png,car,424.75958,172.81993,536.47815,253.62888,1.75,16.3,clone,238,2.103712,484,1.8002784
000110.png,car,817.9534,145.08025,959.9392,194.15694,-0.35,26.65,clone,164,3.90667,844,3.4256923
000110.png,car,1076.6836,140.10268,1167.9,163.53644,-2.07,36.41,clone,162,2.926334,1165,1.1289274
000110.png,car,429.41974,176.8878,457.70605,201.374,1.77,24.13,clone,200,2.2934177,453,1.8500569
000110.png,car,651.3797,164.54141,704.7423,201.58282,1.45,35.96,clone,196,5.2401376,676,3.9738622
000110.png,car,597.2969,170.65904,634.7527,197.53633,-1.46,47.31,clone,187,6.413266,616,5.1898613
000110.png,car,559.4831,168.76178,588.39484,183.35576,-1.02,80.12,clone,182,9.696866,577,9.208612
000111.png,car,585.6554,166.3257,639.0101,217.19492,-1.59,26.69,clone,184,4.6663384,632,3.1773255
000111.png,car,1199.059,240.20866,1241.955,362.35715,-1.55,4.02,clone,361,0.6898088,1236,0.43840832
000111.png,car,385.13623,180.45613,455.3892,222.5651,1.81,27.32,clone,220,3.483885,454,1.8546758
000111.png,car,737.12805,171.68333,917.8286,251.70457,-1.01,14.81,clone,202,2.120373,806,1.7549257
000111.png,car,681.18134,171.26347,771.1644,222.68079,-0.96,21.44,clone,216,3.0356653,770,1.8235881
000111.png,car,642.6836,161.74252,725.7505,202.85274,-0.95,36.12,clone,196,5.4232764,724,2.782361
000111.png,car,393.8798,172.83263,444.24304,192.97531,1.85,42.11,clone,182,4.9546347,440,3.123654
000111.png,car,449.95398,177.09137,472.51144,197.30255,1.83,48.57,clone,181,5.3693376,453,2.2770925
000111.png,car,489.52362,174.03827,512.2553,192.18846,1.77,71.7,clone,191,8.269058,511,7.6518126
000111.png,car,373.6384,179.52444,400.69812,201.15488,1.85,49.6,clone,200,5.3964977,397,3.0580893
000112.png,car,0.07208571,249.33665,59.028954,353.77145,-2.28,4.98,clone,337,0.78659314,0,0.69541776
000112.png,car,0.014000729,188.45093,183.85223,331.04755,-2.47,7.73,clone,326,0.9243522,0,0.705256
000112.png,car,56.36786,163.79933,330.92578,299.22253,-2.57,10.03,clone,297,1.2383691,56,0.85812426
000112.png,car,318.63123,171.41522,440.07346,242.8595,0.45,16.23,clone,241,2.3482382,318,1.404848
000112.png,car,450.776,173.6781,542.56995,207.4858,0.2,34.33,clone,206,5.6927037,450,2.7832048
000112.png,car,987.2871,167.32756,1102.1165,213.15805,0.99,21.52,clone,204,2.868575,996,1.4868824
000112.png,car,663.46173,164.94669,737.12115,210.3227,-0.09,30.11,clone,209,4.753438,736,2.4048765
000113.png,car,926.3852,145.69095,1241.8512,365.0355,-2.45,1.57,clone,269,0.9328416,1238,0.6838079
000113.png,car,532.5448,162.63129,589.48553,219.64601,-1.58,26.04,clone,170,3.4027338,543,3.0409157
000113.png,car,313.75388,180.06274,400.00037,226.23502,-1.33,25.53,clone,218,3.446027,333,2.9945288
000113.png,car,211.50273,169.74193,311.52768,230.51898,-1.18,25.43,clone,180,3.2875814,221,3.0035052
000113.png,car,453.86014,171.96999,501.63525,205.4782,-1.51,32.39,clone,190,4.3369193,463,4.0656114
000113.png,car,696.87067,169.06937,770.71277,212.14168,-1.85,27.59,clone,184,3.783502,731,3.2588592
000113.png,car,579.81726,164.1648,608.89197,201.15996,-1.62,44.05,clone,195,5.276383,583,3.0897162
000113.png,car,760.8933,166.73532,833.81036,211.75209,-1.9,28.28,clone,183,3.653399,783,3.3056479
000113.png,truck,561.11365,138.28928,599.5397,166.29901,1.53,51.93,clone,165,5.087958,565,3.2711978
000113.png,Misc,139.2573,203.96106,156.37567,238.19896,2.06,24.88,clone,237,3.1379304,147,2.8753574
000113.png,car,26.94152,186.5069,161.44289,234.82661,-1.02,25.31,clone,214,3.3347828,152,2.8904517
000114.png,car,583.30865,182.47101,668.27313,250.56766,-1.59,17.14,clone,217,2.5688272,665,2.0233235
000114.png,car,189.02713,181.87839,301.54047,239.58418,2.04,22.83,clone,181,2.692052,225,1.3105776
000114.png,bicycle,909.1475,199.30293,994.187,262.5717,2.78,13.46,clone,227,1.9550327,921,1.7268037
000114.png,person,444.59088,172.15266,473.88068,257.63144,0.08,15.37,clone,219,2.389215,463,1.9638625
000114.png,car,322.21387,174.51117,388.6105,220.39743,1.89,32.86,clone,209,3.8545346,350,1.2515851
000114.png,car,465.20288,179.74675,524.2376,225.14995,-2.21,24.07,clone,221,3.2581737,465,1.9821593
000114.png,car,502.76535,178.98166,542.4967,213.33351,-2.38,37.56,clone,212,4.164795,502,3.0944965
000114.png,car,532.2144,177.56047,563.6017,203.48947,-2.37,51.13,clone,202,5.7409124,532,4.2182345
000114.png,car,573.0035,179.10928,617.22723,218.43968,-1.55,29.71,clone,211,3.7998729,612,2.0981286
000115.png,car,473.03967,176.9737,567.0522,199.80846,-2.98,46.96,clone,177,6.498984,473,4.498189
000116.png,car,683.82043,173.93741,756.94214,229.3877,-1.72,23.57,clone,207,3.1867049,751,2.6666543
000116.png,car,497.97244,184.33618,553.8424,224.18777,1.7,29.23,clone,218,4.4289455,516,3.5930524
000116.png,car,562.66174,178.11739,606.55145,212.41632,-1.44,40.16,clone,186,5.8439484,593,4.893736
000117.png,car,783.17993,184.40205,1084.4093,298.8844,-0.46,10.14,clone,188,1.7516137,899,1.1736319
000117.png,car,4.250003,185.09991,254.74574,284.4625,-2.62,11.35,clone,278,1.4906605,4,0.85913163
000117.png,car,205.79413,181.50194,290.20132,254.81516,-2.86,16.22,clone,216,1.5717337,214,1.3498138
000117.png,car,219.03323,178.45047,356.4525,239.96841,0.29,18.72,clone,216,2.0223186,219,1.3522491
000117.png,car,455.60797,175.78,490.4966,203.96742,-1.83,49.19,clone,195,6.468381,475,5.679366
000118.png,person,628.8287,175.05576,646.2407,216.29791,2.67,27.59,clone,183,3.7796073,638,3.277338
000118.png,person,856.9952,207.60324,885.2015,252.06517,1.7,9.22,clone,218,1.1762772,882,1.0660237
000118.png,person,722.6687,197.30157,753.58844,246.61026,1.12,14.05,clone,204,1.7034472,752,1.4956292
000119.png,car,384.73492,188.93776,478.65036,253.48386,1.8,16.55,clone,233,2.152569,384,1.8517551
000119.png,car,494.03632,183.90904,582.2077,253.05826,1.7,17.03,clone,239,2.2696207,553,1.9556859
000119.png,car,554.0869,171.07524,575.8439,183.36992,1.66,40.28,clone,182,6.142376,554,3.0919552
000120.png,car,75.16583,202.66747,397.23102,370.0369,2.04,8.06,clone,341,1.116054,75,0.62212676
000120.png,car,0.08883939,260.3658,82.48957,373.17517,2.56,2.42,clone,333,0.7043117,0,0.46739703
000120.png,car,811.02905,170.35092,987.3702,260.3684,1.25,13.43,clone,234,1.8935344,910,1.5305713
000120.png,car,371.4499,186.51208,486.12195,275.20206,1.86,14.17,clone,264,2.0258062,371,1.165232
000120.png,car,468.49414,192.10683,524.47614,244.58943,1.76,20.44,clone,232,2.4787326,468,1.8762746
000120.png,car,499.35092,189.37605,536.1259,232.47388,1.69,25.45,clone,231,2.774085,499,2.4322207
000120.png,car,667.12103,183.57875,722.80695,228.54477,-1.5,24.95,clone,212,3.1244802,705,2.859691
000120.png,car,719.98956,175.16675,780.2075,209.6673,-1.0,33.03,clone,208,3.7477012,719,3.0040472
000121.png,car,722.1074,168.43954,754.3376,197.66965,-1.51,42.88,clone,196,5.8878994,739,5.500428
000121.png,car,637.77954,173.046,682.2159,201.98357,-1.36,38.75,clone,180,5.045047,644,4.4198837
000121.png,car,341.46994,183.15047,414.0256,220.21074,2.08,27.99,clone,219,4.591727,413,3.4941492
000121.png,car,485.13754,180.62125,520.7187,205.89093,1.85,44.77,clone,195,6.0653915,492,5.652163
000122.png,car,579.0105,175.51918,658.1493,244.7845,-1.58,19.73,clone,209,2.8558037,652,2.2136393
000122.png,train,164.18925,43.41144,557.7009,290.33255,-1.31,15.69,clone,62,1.5665743,347,1.0040306
000123.png,car,605.04425,176.65494,631.3775,198.46617,1.68,48.73,clone,192,6.3358164,607,5.864734
000124.png,car,817.2793,152.57495,854.3881,179.28596,2.75,38.53,clone,152,5.338579,853,1.739793
000124.png,car,542.7515,167.1824,568.71686,188.2793,-1.51,52.74,clone,180,7.1124554,551,6.6642857
