filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,depth_y,depth_min,depth_mean,depth_x,depth_median,depth_max,depth_mean_trim
000470.png,car,0.0,2,-3.01,428.83,182.27,499.2,207.1,24.829999999999984,70.37,3.94,-8.7,1.99,43.1,3.07,206,4.5551777,5.090754,428,4.348943,5.5181117,4.3587313
004276.png,car,0.0,0,1.82,349.79,159.11,457.64,232.88,73.76999999999998,107.84999999999997,4.48,-5.65,1.33,21.09,1.56,199,2.3545103,3.0929682,351,2.6183171,9.605145,2.6484504
006078.png,car,0.0,2,-0.65,1056.3,135.78,1207.14,186.92,51.139999999999986,150.84000000000015,4.94,22.11,0.56,30.75,-0.03,171,0.81626064,2.5281844,1195,2.8868368,3.4618728,2.813847
001906.png,car,0.0,0,-1.56,574.09,173.71,615.07,214.54,40.829999999999984,40.98000000000002,4.5,-0.68,1.69,31.22,-1.58,201,3.9143512,4.401905,599,4.1506,9.340926,4.168204
005119.png,car,0.0,1,-1.71,655.35,177.93,717.04,225.36,47.43000000000001,61.68999999999994,3.79,2.53,1.69,25.02,-1.61,224,2.797164,3.4581332,716,3.2015219,7.027313,3.0015092
000718.png,person,0.0,2,-1.7,726.8,152.66,746.55,217.73,65.07,19.75,0.92,3.72,1.0,20.42,-1.53,216,1.4665011,2.449594,740,1.6813794,5.5419087,1.9813592
006184.png,bicycle,0.0,0,-1.35,648.04,163.92,684.97,224.8,60.880000000000024,36.930000000000064,2.12,1.66,1.47,21.39,-1.27,171,2.313822,3.1045916,673,2.6827028,5.115571,2.824654
006233.png,car,0.0,1,1.71,532.08,174.75,563.09,198.36,23.610000000000014,31.00999999999999,3.88,-4.13,1.64,47.97,1.62,197,5.564485,6.5648074,532,5.962791,9.475665,5.9468393
005558.png,car,0.0,0,-1.56,572.31,174.05,613.93,211.06,37.00999999999999,41.620000000000005,3.45,-0.6,0.96,28.94,-1.58,199,3.8209147,4.1785984,607,4.005056,8.648632,4.0147233
000620.png,car,0.0,1,-1.57,1126.94,191.83,1210.91,261.1,69.27000000000001,83.97000000000003,2.47,14.28,2.1,18.52,-0.92,260,2.1453514,3.2726228,1206,2.335401,7.988485,2.3474042
007242.png,car,0.0,2,-0.48,917.68,146.58,1016.68,182.29,35.70999999999998,99.0,4.94,21.51,0.54,43.62,-0.03,166,2.4637983,4.8221965,946,4.803546,7.446574,4.909875
003930.png,car,0.0,0,-1.51,570.69,182.31,628.74,228.32,46.00999999999999,58.049999999999955,3.38,-0.31,1.69,23.49,-1.53,214,2.8730443,3.1066437,615,3.0331569,8.065734,3.03892
000799.png,car,0.0,0,-1.56,553.45,173.72,617.0,237.07,63.349999999999994,63.549999999999955,4.5,-0.74,1.68,20.93,-1.6,195,2.428062,3.0619845,608,2.6342678,7.916989,2.6416771
003301.png,car,0.0,1,1.75,481.17,185.07,526.32,214.73,29.659999999999997,45.150000000000034,4.13,-5.54,2.09,37.82,1.61,202,4.2726445,4.871118,481,4.6407366,6.4616747,4.605378
002959.png,car,0.0,2,-1.69,667.75,181.66,723.09,223.38,41.72,55.34000000000003,3.68,3.08,1.77,26.9,-1.58,195,3.0187883,3.8295698,722,2.5072672,7.534271,2.6856396
003235.png,person,0.0,0,0.42,698.12,170.87,724.77,257.73,86.86000000000001,26.649999999999977,0.51,2.01,1.71,14.91,0.55,206,1.8202875,2.4733102,718,1.9990942,5.8520217,2.0528874
004825.png,person,0.0,2,1.45,695.46,169.21,711.64,224.9,55.69,16.17999999999995,1.03,3.59,1.47,24.84,1.58,219,2.237783,2.768056,710,2.5265183,4.9791665,2.52173
002176.png,car,0.0,1,-1.66,645.35,178.69,675.52,203.51,24.819999999999993,30.16999999999996,3.93,3.14,1.88,45.88,-1.59,202,4.190302,6.1301036,674,5.124549,7.282664,5.067992
000164.png,car,0.0,1,-0.59,10.43,164.54,103.22,201.55,37.01000000000002,92.78999999999999,3.14,-26.97,1.35,35.23,-1.24,200,1.7912803,3.567802,60,3.7576876,5.3919525,3.6829348
003041.png,car,0.81,3,-1.09,0.0,207.99,429.95,374.0,166.01,429.95,3.76,-2.4,1.72,4.26,-1.57,373,0.3650099,0.8734038,110,0.5741347,4.3548384,0.61721873
004211.png,car,0.0,0,1.83,232.53,177.86,447.85,338.86,161.0,215.32000000000002,3.9,-3.35,1.77,9.61,1.51,303,0.9866127,1.442359,319,1.1264256,9.390717,1.1734735
005791.png,car,0.0,0,-1.83,727.65,183.45,875.9,287.8,104.35000000000002,148.25,3.7,3.04,1.68,12.32,-1.59,286,1.3830124,1.6198655,874,1.5266055,3.3132672,1.5416925
004668.png,car,0.08,3,-0.92,0.0,203.34,125.64,250.73,47.389999999999986,125.64,4.51,-20.82,2.73,27.41,-1.56,234,1.7363415,2.328609,49,2.3966665,3.049724,2.3358467
002509.png,car,0.0,0,1.34,642.15,158.58,714.45,210.68,52.099999999999994,72.30000000000007,4.35,2.44,1.32,27.17,1.43,192,3.209796,3.689773,707,3.4581277,5.458459,3.5439818
001980.png,car,0.0,0,1.74,349.98,190.27,444.84,261.71,71.43999999999997,94.85999999999996,4.07,-5.04,1.9,17.42,1.46,249,2.014165,2.2810223,377,2.1511993,4.746019,2.187619
001527.png,car,0.0,1,2.67,945.17,179.56,1005.96,200.46,20.900000000000006,60.79000000000008,3.48,25.81,1.91,51.03,3.13,196,6.578656,7.1817594,958,7.052249,8.177794,7.108393
000186.png,person,0.0,0,1.0,678.54,170.07,697.55,211.49,41.420000000000016,19.00999999999999,0.83,3.17,1.58,29.95,1.1,177,3.805002,5.1156635,691,4.3054748,9.352882,4.5972323
000410.png,car,0.0,1,-0.95,26.23,180.3,136.97,217.74,37.44,110.74,3.93,-21.64,1.74,29.7,-1.57,180,1.7404832,3.8906837,36,4.054508,6.318708,4.063518
000038.png,car,0.0,0,1.8,434.34,175.49,472.4,199.91,24.419999999999987,38.06,4.49,-11.26,1.88,52.04,1.59,193,6.121711,6.7942996,437,6.618344,8.3290415,6.674493
005410.png,car,0.0,1,-0.72,459.49,180.41,654.13,255.73,75.32,194.64,4.73,-1.16,1.74,17.25,-0.79,206,2.028113,2.6372795,653,2.0794234,4.7833023,2.0936072
000971.png,person,0.62,3,-2.98,1105.84,228.24,1237.0,373.0,144.76,131.16000000000008,0.68,3.13,1.51,3.84,-2.34,367,0.4232516,0.59859484,1105,0.4850155,1.3214005,0.5019386
002977.png,train,0.0,0,1.63,457.23,162.62,482.97,183.5,20.879999999999995,25.74000000000001,35.24,-27.25,2.03,142.36,1.44,162,6.274702,8.345222,481,8.604846,9.337265,8.527388
000113.png,car,0.0,1,-0.54,833.86,127.39,1087.03,223.36,95.97000000000001,253.16999999999996,6.64,10.32,1.39,21.56,-0.1,222,2.4443781,3.1335375,1066,2.5601397,5.819715,2.1139662
004857.png,car,0.0,2,-2.16,343.97,178.16,488.88,246.76,68.6,144.90999999999997,3.47,-4.63,1.58,16.88,-2.42,245,2.0031345,2.4997873,343,1.7360872,7.4228487,1.8520029
001762.png,bicycle,0.0,3,-1.73,737.78,167.44,755.34,207.48,40.03999999999999,17.56000000000006,1.52,6.08,1.52,32.3,-1.54,206,3.8039558,4.4829764,752,4.307453,6.1386623,4.3683057
006969.png,person,0.54,0,-0.72,1180.47,149.34,1241.0,316.15,166.80999999999997,60.52999999999997,0.95,6.98,1.53,7.99,-0.02,194,0.8520757,1.7811882,1240,1.0443224,5.722354,1.2027823
007182.png,car,0.0,2,-1.67,645.24,169.44,684.1,201.32,31.879999999999995,38.860000000000014,4.03,2.83,1.45,38.38,-1.6,199,4.6124063,5.773941,675,4.6276937,8.990503,4.469439
001186.png,car,0.0,0,1.63,574.58,178.83,597.63,197.78,18.94999999999999,23.049999999999955,4.3,-1.97,2.02,60.13,1.59,188,7.5439863,8.001971,578,7.7913394,9.557007,7.84871
001730.png,car,0.0,0,1.68,519.66,182.76,561.14,213.32,30.560000000000002,41.48000000000002,4.21,-3.65,2.04,38.17,1.59,212,4.46422,5.5117106,560,4.929637,9.491822,4.977122
003535.png,car,0.23,3,2.16,0.0,183.02,237.48,308.32,125.29999999999998,237.48,4.21,-7.8,1.74,11.25,1.56,275,1.1607604,1.7346758,2,1.4132487,5.1127915,1.4132922
006019.png,car,0.0,0,1.65,529.17,180.26,559.49,205.28,25.02000000000001,30.32000000000005,3.98,-4.02,1.92,44.38,1.56,198,5.3523483,5.6225643,531,5.516378,8.287508,5.5427036
003116.png,car,0.0,0,-1.57,570.88,180.34,603.22,209.83,29.49000000000001,32.34000000000003,3.84,-1.21,1.33,41.37,-1.6,199,5.2731595,6.036711,577,5.71296,9.838857,5.7301126
002870.png,person,0.0,0,2.33,1041.33,156.16,1101.65,284.78,128.61999999999998,60.320000000000164,0.5,6.06,1.45,9.74,2.88,219,1.2365133,1.3380431,1100,1.3083074,1.5907766,1.315372
005216.png,car,0.0,1,1.86,330.72,193.22,475.56,281.56,88.34,144.83999999999997,3.8,-3.93,1.87,14.21,1.6,252,1.5441657,1.8492129,330,1.6673465,4.85567,1.6507245
007143.png,car,0.0,0,1.72,286.77,183.7,427.48,294.97,111.27000000000004,140.71000000000004,3.62,-4.24,1.81,12.51,1.4,264,1.3520725,1.825185,345,1.4570062,8.39698,1.48092
002126.png,car,0.0,1,2.21,144.46,188.15,246.08,233.78,45.629999999999995,101.62,3.21,-14.6,2.03,25.51,1.7,232,2.8963728,3.3422909,217,3.1986961,5.279887,3.2026477
004170.png,person,0.0,1,0.69,635.15,157.96,688.06,276.08,118.11999999999998,52.90999999999997,1.11,0.85,1.43,11.29,0.76,168,1.3670906,2.6058693,667,1.644835,6.7741046,1.8791426
006399.png,car,0.0,1,1.73,472.27,183.96,523.77,222.8,38.84,51.5,3.59,-4.8,2.04,31.14,1.58,221,3.7071512,4.8726187,472,3.7071512,9.014192,3.723011
001645.png,car,0.35,0,2.0,0.0,192.85,379.29,374.0,181.15,379.29,4.21,-3.6,1.68,6.73,1.52,372,0.59994537,0.9343921,79,0.8466586,3.4487846,0.8438459
000427.png,car,0.0,1,-1.0,55.73,186.55,215.48,246.54,59.98999999999998,159.75,3.99,-12.3,1.43,19.0,-1.57,244,2.1228247,2.6141305,211,2.2212498,6.160989,2.12846
004711.png,car,0.0,1,1.77,360.61,181.46,477.0,281.84,100.37999999999997,116.38999999999999,3.29,-3.59,1.85,13.87,1.52,280,1.6228417,1.9757649,360,1.5153288,8.122134,1.5268849
001765.png,car,0.0,1,-1.9,762.44,189.75,1011.72,329.73,139.98000000000002,249.27999999999997,4.26,3.26,1.63,9.57,-1.58,315,0.93958306,1.17042,1010,1.0636652,2.0757077,1.0888
004377.png,bicycle,0.0,1,2.08,247.43,188.62,268.51,219.67,31.049999999999983,21.079999999999984,1.21,-20.86,2.74,42.72,1.63,213,4.351271,5.1449847,247,4.8241224,6.9497924,4.943172
006133.png,car,0.0,0,-1.52,543.89,164.0,569.75,184.22,20.22,25.860000000000014,3.57,-3.78,0.79,51.41,-1.59,181,6.3451633,6.7482686,568,6.6332026,8.068453,6.6512733
003381.png,car,0.0,0,1.95,647.36,173.08,710.05,206.78,33.69999999999999,62.68999999999994,4.08,3.39,1.57,35.2,2.04,205,4.195584,4.8158755,709,4.503885,9.433745,4.5244875
004294.png,car,0.0,1,1.7,478.56,176.52,540.77,227.24,50.72,62.20999999999998,3.24,-3.11,1.59,22.6,1.56,220,2.8767352,3.3442624,478,2.9534273,8.136449,2.8887188
003472.png,person,0.0,1,1.24,339.82,158.26,366.77,240.06,81.80000000000001,26.94999999999999,1.0,-5.92,1.37,16.96,0.91,239,1.63525,2.0114741,341,1.8723507,5.824254,1.8894484
006478.png,person,0.0,0,1.8,437.19,170.94,456.19,228.14,57.19999999999999,19.0,0.91,-5.05,1.44,22.76,1.58,227,2.936941,3.661552,437,3.0829945,5.0853925,3.2332604
004881.png,car,0.0,0,1.35,704.56,182.55,859.82,283.69,101.13999999999999,155.2600000000001,4.19,2.7,1.6,12.42,1.55,244,1.3597603,1.7442468,805,1.5042512,5.982063,1.5451776
004471.png,car,0.0,1,2.04,235.91,180.49,305.16,207.7,27.20999999999998,69.25000000000003,4.16,-18.98,1.87,40.49,1.61,195,4.7685027,5.7766137,237,5.545033,7.409636,5.5687118
001629.png,person,0.0,1,-2.22,598.24,174.58,626.91,254.0,79.41999999999999,28.66999999999996,0.42,0.04,1.72,15.59,-2.21,231,1.9242295,2.8036172,625,2.056542,9.630934,2.0584424
001818.png,truck,0.0,1,-1.82,665.25,165.68,722.03,196.82,31.139999999999986,56.77999999999997,12.34,8.22,2.27,72.88,-1.71,172,4.3625627,7.2030964,721,7.3624353,9.188884,7.331419
001199.png,car,0.0,1,-1.84,731.15,178.53,890.15,279.84,101.30999999999997,159.0,3.87,3.23,1.58,12.54,-1.59,274,0.89139545,1.6384733,889,1.5285783,4.788796,1.5495151
001332.png,car,0.0,0,0.11,27.5,179.75,232.6,241.18,61.43000000000001,205.1,4.5,-12.66,1.46,19.63,-0.46,240,1.7630885,2.8580387,114,2.453016,6.2199645,2.5099797
005918.png,car,0.72,0,-2.46,0.0,182.28,169.21,371.02,188.73999999999998,169.21,3.61,-6.35,1.64,6.56,3.08,370,0.5709425,0.8641366,0,0.83727324,1.1884401,0.84332615
004006.png,car,0.0,1,-1.85,728.27,202.38,982.86,358.86,156.48000000000002,254.59000000000003,4.04,2.58,1.75,8.76,-1.57,235,0.86386025,1.1488864,964,0.9400412,2.7670088,0.94732314
002395.png,car,0.0,0,1.84,377.52,185.03,417.62,205.05,20.02000000000001,40.10000000000002,3.96,-15.57,2.29,52.99,1.56,199,6.781629,7.241083,400,7.1570573,8.312036,7.190087
007401.png,car,0.0,0,-1.45,452.13,178.73,523.84,238.69,59.96000000000001,71.71000000000004,3.81,-3.66,1.84,21.95,-1.61,206,2.457237,3.021141,453,2.673689,7.1976876,2.691533
005247.png,car,0.0,2,-1.59,690.92,178.23,713.33,198.37,20.140000000000015,22.410000000000082,3.28,7.32,1.29,53.32,-1.46,193,5.0282207,6.509412,712,6.0440936,8.950814,5.9811597
004874.png,car,1.0,0,2.54,0.0,133.92,139.7,374.0,240.08,139.7,4.2,-2.98,1.71,1.38,1.48,334,0.35989207,0.6913382,0,0.47661918,1.5416085,0.5759629
005743.png,person,0.0,2,-2.65,821.52,199.13,892.35,299.19,100.06,70.83000000000004,0.68,3.32,1.47,9.44,-2.33,283,0.7704764,1.1574439,891,1.174978,2.0260487,1.1214633
005347.png,car,0.0,0,-1.54,408.34,159.72,470.65,212.32,52.599999999999994,62.31,3.05,-5.44,1.19,23.13,-1.77,211,2.775159,3.293435,469,2.9898498,6.5156264,3.022769
002889.png,train,0.0,1,-0.0,23.51,101.03,560.92,261.09,160.05999999999997,537.41,13.02,-7.81,1.78,20.3,-0.37,210,1.7285552,2.4690902,284,2.3897266,3.9551136,2.4044065
005919.png,car,0.0,2,-1.78,694.54,196.31,762.47,246.77,50.46000000000001,67.93000000000006,3.16,3.82,2.3,23.93,-1.62,245,2.7557964,3.2334762,761,2.8710139,5.2959,2.7338872
003199.png,person,0.0,0,1.29,674.57,132.44,721.87,262.13,129.69,47.299999999999955,1.0,1.29,1.18,10.82,1.41,156,1.351268,1.8972446,703,1.5405962,3.8295372,1.6483542
007386.png,car,0.0,0,0.78,19.76,199.93,173.0,253.81,53.879999999999995,153.24,3.42,-14.88,2.25,20.91,0.16,252,2.3932633,3.2964098,172,2.636732,8.077689,2.665527
006157.png,car,0.0,1,1.79,482.72,179.75,546.13,224.73,44.97999999999999,63.40999999999997,3.98,-3.59,1.85,27.44,1.66,221,3.035391,3.6342754,482,3.4774566,6.867709,3.4971488
003480.png,person,0.0,2,-2.92,411.69,160.69,446.02,253.21,92.52000000000001,34.329999999999984,0.83,-3.43,1.34,13.83,3.12,225,1.2762283,1.6919137,426,1.5449747,3.1722937,1.5482247
005568.png,person,0.0,0,-2.27,429.67,154.21,485.09,284.95,130.73999999999998,55.41999999999996,0.94,-2.17,1.45,10.41,-2.47,183,1.0902797,2.5006652,478,1.396959,8.16686,1.6166757
004971.png,car,0.0,2,-1.66,624.17,177.98,653.91,204.28,26.30000000000001,29.74000000000001,3.22,1.76,1.9,45.11,-1.63,200,4.698575,5.467289,652,4.387565,9.095521,4.37268
003216.png,car,0.0,0,-1.53,667.2,181.18,729.59,237.97,56.78999999999999,62.389999999999986,3.84,2.86,1.49,22.46,-1.41,191,2.5693626,3.3103344,677,2.7863193,9.094693,2.7955642
007193.png,car,0.75,0,2.26,0.0,219.03,63.71,281.39,62.359999999999985,63.71,3.81,-15.73,2.64,17.63,1.54,280,1.9879078,2.3786833,62,2.2444472,6.803825,2.2503657
003833.png,car,0.0,1,2.09,161.7,185.74,228.78,213.31,27.569999999999993,67.08000000000001,4.08,-24.38,2.28,42.53,1.57,212,4.5195565,5.761227,161,5.467309,7.1680064,5.476567
006224.png,car,0.0,2,-1.48,528.12,178.71,581.8,220.51,41.79999999999998,53.67999999999995,3.76,-2.01,1.66,26.84,-1.55,217,2.8830283,4.4652963,550,2.9180481,9.247288,3.0047047
001201.png,car,0.0,1,2.06,180.29,180.89,257.37,211.35,30.460000000000008,77.08000000000001,4.31,-20.22,1.9,37.44,1.57,210,1.2438245,4.968668,255,5.337146,6.77286,5.43619
003621.png,car,0.58,0,-0.69,1019.39,188.05,1241.0,374.0,185.95,221.61,3.33,5.79,1.63,6.57,0.01,373,0.7222269,0.8659393,1194,0.7953417,3.6968992,0.80676323
005555.png,car,0.0,0,-1.57,585.28,174.3,611.65,200.37,26.069999999999993,26.370000000000005,3.64,-0.8,1.77,47.96,-1.59,195,6.313934,6.6303167,601,6.4713044,9.236626,6.479121
006155.png,car,0.0,0,-1.74,680.22,189.59,800.0,275.75,86.16,119.77999999999997,3.77,2.38,1.78,14.28,-1.58,220,1.5295401,2.0669804,791,1.6666619,7.894524,1.6895156
006842.png,car,0.0,1,2.32,418.44,176.58,517.04,214.51,37.92999999999998,98.59999999999997,4.01,-5.69,1.58,29.11,2.12,209,3.004927,4.514339,445,3.8062115,9.046524,3.8005087
006780.png,car,0.0,1,-1.2,167.36,170.13,315.12,247.95,77.82,147.76,5.13,-10.03,1.5,20.14,-1.65,198,1.6159524,3.0683844,167,2.056242,8.136189,2.071793
000782.png,person,0.0,0,1.41,249.77,188.02,329.91,320.68,132.66,80.14000000000001,0.52,-4.21,1.82,9.34,0.99,228,1.0652132,1.487147,263,1.2375966,3.1274626,1.2928932
001199.png,car,0.0,2,-1.74,697.19,174.64,790.41,245.79,71.15,93.21999999999991,4.04,3.19,1.64,18.12,-1.57,216,2.0962381,2.7934265,789,2.1002636,7.293481,2.0307639
002311.png,car,0.0,1,-1.94,877.23,158.46,939.39,188.87,30.409999999999997,62.15999999999997,4.98,18.52,0.96,45.11,-1.55,158,3.905765,5.6169486,938,5.867464,7.82561,5.8147016
000145.png,person,0.0,0,-1.4,323.27,158.29,339.6,202.04,43.75,16.33000000000004,0.94,-11.45,0.89,29.96,-1.76,174,3.8118742,4.5545697,328,4.116645,7.859281,4.2431474
005674.png,car,0.89,0,2.32,0.0,73.43,211.83,364.57,291.14,211.83,6.91,-7.23,1.93,7.56,1.57,265,0.77944714,1.0609739,0,0.9545871,4.718099,0.9640323
005505.png,car,0.0,2,-0.59,1007.17,135.97,1139.25,181.7,45.72999999999999,132.08000000000004,4.94,21.88,0.39,34.26,-0.03,149,2.5909784,3.3350625,1116,3.433504,4.1128993,3.412185
006780.png,Misc,0.0,1,-1.58,531.93,166.24,562.41,202.38,36.139999999999986,30.480000000000018,5.52,-4.74,1.24,55.74,-1.67,183,4.337857,6.521443,554,5.209548,8.253861,5.409644
005176.png,car,0.0,2,-2.91,117.28,185.19,228.92,228.09,42.900000000000006,111.63999999999999,3.9,-18.99,2.3,31.47,2.83,227,2.0265129,3.2775946,131,2.6541471,5.511549,2.592905
006797.png,car,0.0,0,1.75,507.02,182.98,566.22,223.71,40.73000000000002,59.200000000000045,3.77,-2.92,1.93,29.05,1.65,222,3.1005793,3.5104253,565,3.307468,6.3195677,3.3345678
001692.png,person,0.0,0,-1.03,1022.46,127.59,1069.7,253.92,126.32999999999998,47.24000000000001,0.36,6.44,1.04,10.34,-0.48,165,1.5307438,1.6863631,1056,1.6330011,2.1729822,1.6437039
005474.png,car,0.0,0,-1.56,584.12,186.94,600.41,200.17,13.22999999999999,16.289999999999964,3.56,-1.79,2.71,73.04,-1.58,199,9.089225,9.587117,599,9.629491,9.74482,9.620621
007064.png,car,0.0,1,2.04,213.39,182.08,271.82,210.26,28.17999999999998,58.43000000000001,3.59,-20.47,2.01,40.28,1.57,204,4.6698246,5.3443904,213,5.1772976,6.563997,5.2108703
001264.png,car,0.0,0,1.72,486.93,176.41,541.85,218.88,42.47,54.920000000000016,4.11,-3.82,1.74,29.15,1.59,206,3.68063,4.129393,495,3.8673668,8.717255,3.8834467
004496.png,car,0.0,2,-3.02,513.18,179.18,573.18,199.55,20.370000000000005,60.0,4.31,-5.0,1.96,54.13,-3.11,198,4.111158,5.3991914,513,4.6608925,8.22846,4.8638005
001562.png,car,0.32,0,-1.96,786.63,197.22,1192.78,374.0,176.78,406.15,3.62,2.68,1.72,6.14,-1.57,372,0.5845466,0.8618162,1020,0.7156434,3.0103114,0.74557745
003749.png,car,0.81,0,-2.11,884.3,174.46,1241.0,374.0,199.54,356.70000000000005,4.04,3.28,1.62,4.65,-1.53,373,0.38285944,0.9788742,1239,0.6063794,5.6304693,0.6491217
003114.png,bicycle,0.0,1,-0.22,924.97,140.8,1000.77,204.5,63.69999999999999,75.79999999999995,1.79,10.01,0.66,19.87,0.24,164,3.1454363,4.0416737,943,3.4550242,7.236207,3.7018664
004863.png,car,0.0,0,-1.55,572.44,181.56,611.95,219.71,38.150000000000006,39.50999999999999,3.05,-0.82,2.08,33.4,-1.57,213,4.1623883,4.5188785,586,4.2968655,9.795538,4.321332
001480.png,truck,0.0,0,-1.7,658.42,126.12,787.1,231.83,105.71000000000001,128.68000000000006,12.34,3.46,1.66,25.83,-1.57,197,2.296555,2.8805037,779,2.474673,8.334118,2.5161448
004752.png,person,0.0,0,0.81,671.21,170.12,686.16,204.57,34.44999999999999,14.949999999999932,0.83,3.35,1.56,35.87,0.9,194,4.6206274,5.730876,678,5.2872963,9.07843,5.3320193
001785.png,person,0.0,0,1.99,234.25,154.71,257.33,212.28,57.56999999999999,23.079999999999984,0.99,-12.2,1.06,24.11,1.53,181,3.048351,3.629374,241,3.2589407,6.5678635,3.3571482
005842.png,car,0.77,1,-0.74,1122.31,139.29,1241.0,278.63,139.34,118.69000000000005,3.98,8.54,1.11,8.42,0.03,249,1.0056715,1.2172652,1240,1.1351874,1.8853705,1.1515428
003892.png,car,0.0,0,-1.62,640.41,170.09,700.96,229.4,59.31,60.55000000000007,2.62,1.64,1.52,20.62,-1.54,204,2.5644126,3.6958199,697,2.73836,9.450025,2.8508577
004473.png,car,0.0,0,1.67,537.72,178.34,569.63,205.93,27.590000000000003,31.909999999999968,3.75,-3.32,1.89,42.74,1.59,190,5.5195293,6.1205716,542,5.790492,9.159095,5.827752
007447.png,car,0.77,0,2.15,0.0,191.1,320.57,374.0,182.9,320.57,3.91,-3.77,1.81,5.31,1.56,326,0.46852857,0.758881,0,0.669279,2.0673406,0.6861262
006219.png,truck,0.0,2,-2.08,741.14,164.71,830.35,197.34,32.629999999999995,89.21000000000004,12.34,16.62,2.22,69.65,-1.84,175,3.3678274,5.7814016,796,5.5802507,8.111324,5.7962055
006317.png,car,0.0,1,-2.75,260.07,175.08,390.28,230.79,55.70999999999998,130.20999999999998,3.35,-8.69,1.7,22.08,-3.13,229,1.523274,2.8727677,260,2.8718138,3.7637234,2.9042423
001869.png,car,0.0,0,2.04,175.52,187.13,292.66,243.77,56.640000000000015,117.14000000000001,4.33,-13.64,2.4,26.44,1.57,242,2.7105007,3.4028406,276,3.1943831,6.791943,3.1825325
006625.png,car,0.0,2,-1.07,173.36,198.22,253.04,230.95,32.72999999999999,79.67999999999998,4.51,-20.84,2.9,38.06,-1.56,226,2.7125165,3.2938533,186,3.1452813,3.907607,3.1360328
000734.png,car,0.0,2,-1.58,619.47,170.48,649.95,202.16,31.680000000000007,30.480000000000018,4.52,1.47,1.72,44.22,-1.55,201,4.6303387,6.4361796,648,5.069127,9.194083,5.09928
000052.png,car,0.0,0,-1.61,40.56,187.32,73.97,212.48,25.159999999999997,33.41,5.1,-41.57,2.87,54.19,-2.27,202,6.073638,6.9346447,72,6.4791913,9.604294,6.601102
005198.png,car,0.0,1,-2.82,240.82,183.32,428.84,243.56,60.24000000000001,188.01999999999998,4.44,-7.32,1.8,19.38,3.11,242,1.3202863,2.2559507,240,2.2120323,5.596142,2.1660032
002996.png,car,0.0,1,1.68,562.54,177.04,609.24,219.3,42.26000000000002,46.700000000000045,4.28,-1.08,2.04,33.55,1.65,212,3.7051036,4.770148,562,4.220072,7.6360774,4.069634
005014.png,bicycle,0.0,0,1.63,514.86,173.67,538.48,228.99,55.32000000000002,23.620000000000005,1.83,-2.78,1.8,23.92,1.51,204,2.9846427,3.915125,532,3.2153537,8.680589,3.315759
003025.png,car,0.0,0,2.54,543.22,174.24,680.08,219.08,44.84,136.86,4.74,0.08,1.55,26.24,2.54,179,3.4076018,4.2598553,650,3.7447317,7.7922554,3.759111
001573.png,car,0.0,0,1.81,345.26,170.2,488.67,279.9,109.69999999999999,143.41000000000003,3.96,-3.45,1.72,13.46,1.56,278,1.4952275,1.8291981,345,1.6704335,6.4119925,1.7078265
003518.png,bicycle,0.0,0,-2.51,508.24,169.84,563.08,223.21,53.370000000000005,54.84000000000003,1.79,-2.56,1.67,24.43,-2.62,222,2.98055,3.6716876,562,3.396534,5.004001,3.4608822
005442.png,truck,0.0,0,-1.51,631.25,131.7,693.46,201.86,70.16000000000003,62.210000000000036,10.81,3.25,1.51,41.92,-1.44,160,4.1051593,4.7839503,687,4.566724,9.045368,4.6093283
006334.png,person,0.0,2,-1.84,799.71,151.58,825.71,224.66,73.07999999999998,26.0,0.74,5.48,1.38,19.58,-1.57,223,2.926354,3.8053324,824,2.6095595,5.407598,2.1631844
002452.png,car,0.0,1,-0.89,680.86,169.08,767.5,206.26,37.17999999999998,86.63999999999999,3.88,5.06,1.4,31.91,-0.74,205,3.4453218,5.451743,763,4.955751,8.528843,5.0738974
000076.png,person,0.0,0,-1.35,964.98,157.64,1023.92,289.42,131.78000000000003,58.93999999999994,0.65,4.82,1.3,9.12,-0.88,184,1.1947114,1.3214045,995,1.2741821,1.6586365,1.291351
