filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_x,depth_y,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim
000064.png,car,654.6793,176.0239,710.22235,215.5133,-1.7,26.82,clone,681,200,4.474225,3.446947,3.6690392,9.521953,3.7205162
000064.png,car,734.8885,180.97185,875.48425,269.81885,-1.85,13.46,clone,795,183,1.8398197,1.4818649,1.6231372,7.864371,1.6266993
000064.png,car,713.7162,176.91357,760.0931,204.44662,-1.83,39.17,clone,759,203,6.71341,5.029748,5.9943047,9.181918,6.0417027
000064.png,truck,836.9963,61.00517,1112.745,254.4134,-2.01,16.44,clone,987,61,1.8864858,1.462158,1.7827504,5.2075443,1.8026137
000065.png,person,596.11255,174.57701,611.0714,218.34148,2.67,25.06,clone,607,217,3.7821355,3.2246199,3.5483975,4.914694,3.6581697
000065.png,train,418.7423,144.12059,714.27246,201.31828,-0.39,39.56,clone,428,199,4.0787406,1.2166259,4.3333244,5.660039,4.228774
000065.png,person,1031.5096,223.92459,1117.5028,310.64188,-2.7,5.52,clone,1086,298,0.91813755,0.7069374,0.808469,1.3945006,0.84203076
000065.png,person,814.51337,206.43709,862.46234,239.94316,-2.62,10.59,clone,814,209,1.4817493,1.3112583,1.4167016,2.0184643,1.4238688
000065.png,person,739.8429,206.86604,783.83136,252.48569,1.08,11.69,clone,782,251,1.513835,1.2680998,1.4270757,2.9003706,1.4301376
000066.png,car,667.9263,176.28693,709.6283,204.50543,-1.53,31.58,clone,705,183,4.235978,3.6612337,3.9713552,8.902588,3.9780433
000066.png,car,592.2199,171.35458,632.56476,199.42079,1.75,40.99,clone,601,188,5.132304,4.6568637,4.8963747,7.2186856,4.946082
000067.png,car,670.4664,172.02144,706.0626,196.84592,-1.45,47.66,clone,705,189,6.104262,5.7353783,6.039451,7.509315,6.0437045
000067.png,truck,1.8103784,84.0304,440.66995,254.46487,2.2,23.13,clone,151,239,2.4919336,1.4708564,2.0142345,4.8074927,2.122513
000067.png,car,702.6256,172.8673,741.50446,199.4688,-1.45,38.29,clone,716,189,5.3303742,4.9907365,5.176355,7.7681236,5.209237
000067.png,car,429.444,183.89873,598.0154,279.27728,-1.13,12.32,clone,499,187,1.7883738,1.3397404,1.5026572,7.5167685,1.5207152
000067.png,car,79.65765,188.888,385.4701,298.67245,-0.79,11.21,clone,151,239,1.4814435,1.1750143,1.360148,3.4384787,1.3727423
000067.png,car,536.25287,174.89908,565.34485,187.8907,1.84,43.4,clone,538,186,7.0253577,2.557264,6.3710766,8.985724,5.9799595
000068.png,car,103.24896,201.81622,432.29306,371.80722,1.94,6.98,clone,233,370,0.9928379,0.6339236,0.8744962,2.6239765,0.87129664
000068.png,car,0.27624834,216.2607,187.83293,371.28232,2.26,6.22,clone,145,370,0.8633252,0.6350911,0.7941115,1.7901121,0.80631024
000068.png,car,515.2543,188.42737,549.3386,243.03223,1.68,20.96,clone,515,229,2.5151587,2.2413213,2.5049734,4.6060677,2.4849746
000068.png,car,534.4044,187.78073,569.2305,224.99554,1.66,31.5,clone,534,223,3.8307981,2.8944461,3.6615903,5.918928,3.4912724
000068.png,car,667.79266,181.74895,769.0375,230.5524,-0.16,25.95,clone,1144,124,3.0136342,1.3066251,2.8792367,7.662778,2.8587043
000068.png,car,635.99286,181.11966,688.2837,211.81664,-0.01,39.79,clone,687,210,5.375302,3.8047948,4.590585,9.39126,4.5753546
000068.png,car,386.74026,173.2511,524.26654,279.81918,1.77,14.05,clone,386,278,1.8205109,1.1495247,1.6174204,7.982997,1.6376301
000068.png,bicycle,910.2828,209.73486,1023.85785,297.15976,1.09,14.95,clone,932,296,1.2449777,0.81841564,1.2493911,2.2781727,1.2425481
000069.png,car,126.16332,187.61902,352.09314,253.73994,-2.73,16.53,clone,156,252,2.4998066,2.0520358,2.1929827,4.566002,2.2367465
000069.png,car,498.33832,180.75172,518.6548,193.63826,0.21,62.51,clone,514,180,7.452301,5.9385266,7.8517876,9.026485,7.4747424
000070.png,person,554.6061,148.37355,614.8138,338.79297,2.98,6.89,clone,573,239,1.1917835,0.8174517,0.9716184,2.4630153,1.0735496
000071.png,car,592.67676,175.94215,662.2775,239.2737,-1.57,19.58,clone,660,212,2.8469086,2.2289808,2.378415,9.835997,2.385355
000071.png,train,697.3571,150.77106,740.6113,185.352,1.54,83.1,clone,739,184,8.171898,6.7765594,8.145733,9.735919,8.141641
000072.png,car,0.1845172,180.31158,102.33001,224.29436,2.26,25.33,clone,92,180,3.2865298,2.5820003,3.2458599,5.842473,3.2257476
000072.png,car,286.90573,186.36426,461.16534,283.12415,1.85,12.67,clone,409,188,2.0670705,1.3124441,1.5394799,9.571392,1.5488029
000072.png,car,585.82294,175.33144,629.18494,210.21066,-1.57,32.6,clone,628,209,4.815683,4.242364,4.4074516,9.851091,4.432232
000073.png,person,232.58759,173.2866,300.79028,362.59915,-2.62,6.32,clone,251,256,0.8748783,0.766532,0.8189204,1.5379872,0.8245582
000073.png,person,188.1695,160.69334,244.4254,348.6711,0.8,6.54,clone,217,166,0.8649121,0.7705642,0.8313545,1.303736,0.83909273
000073.png,person,744.7047,167.36314,788.37396,288.17038,0.45,10.51,clone,784,222,1.8909549,1.3077796,1.4033875,4.383537,1.528998
000073.png,person,541.2349,174.11201,556.572,214.65477,-2.07,29.83,clone,545,189,4.0096035,3.8363929,3.905846,6.5313168,3.913253
000073.png,person,533.6052,174.81696,548.23724,214.69014,-2.02,29.55,clone,787,161,4.2469225,3.8210807,3.9583268,7.847903,4.0081577
000074.png,person,682.32104,135.96738,775.32153,363.04004,1.21,6.19,clone,769,362,1.3370968,0.7329385,0.92495865,4.26168,0.99755114
000074.png,person,780.9088,161.1272,854.47375,353.2877,1.07,6.18,clone,824,164,1.055068,0.59225994,0.82265353,2.529071,0.85928655
000074.png,person,931.7705,160.90367,1003.4392,310.54868,0.72,7.84,clone,969,164,1.2358322,0.893493,1.0492222,2.0229,1.122683
000075.png,car,0.015559964,190.67918,120.34144,371.61917,2.59,1.36,clone,0,327,0.6559794,0.3800641,0.507789,1.3655616,0.55748427
000075.png,car,455.44373,183.15323,574.1011,256.75766,1.86,16.67,clone,1058,165,2.2590356,1.9421967,2.1544914,3.898672,2.175321
000075.png,car,558.26636,182.59444,622.752,233.09657,1.9,22.81,clone,558,215,3.111448,2.716368,2.933628,5.1300907,2.9325016
000075.png,car,612.40906,181.55524,671.904,222.07625,1.83,28.33,clone,612,202,4.012101,3.381677,3.65104,8.358464,3.6887608
000075.png,car,781.5476,171.61644,837.4113,201.09111,-1.29,53.73,clone,813,200,4.1286664,2.1921687,3.020315,7.8715205,3.6975374
000076.png,person,139.79642,191.37866,264.5911,371.90457,2.39,4.83,clone,175,266,0.8391343,0.577456,0.70879567,1.7587539,0.7602082
000076.png,person,956.194,165.12338,1011.69196,280.31387,-1.35,9.12,clone,995,184,1.3104364,1.1947114,1.2673084,1.6348765,1.2783717
000076.png,person,227.1707,178.41312,280.13306,332.36108,0.66,7.41,clone,227,282,1.2937365,0.66374165,0.78342104,1.9354093,0.8250247
000076.png,person,747.65546,165.25375,761.3849,198.60457,-1.9,13.53,clone,760,197,3.7848992,3.503111,3.7692757,4.3550005,3.771105
000076.png,person,577.8649,162.03606,604.36957,232.7699,-1.53,17.75,clone,592,189,2.8013656,2.159012,2.2893429,9.153917,2.3302622
000076.png,person,519.2729,169.59457,544.93805,230.66624,2.63,19.66,clone,535,171,2.6710486,2.4811938,2.5830958,6.580031,2.5899274
000076.png,person,549.7383,167.09322,570.1276,221.47368,1.66,22.65,clone,559,220,3.4148715,2.9595683,3.1834173,7.9555836,3.1844003
000076.png,person,698.89075,162.62523,713.78033,199.71706,1.43,21.58,clone,712,198,4.230387,2.117566,4.31734,5.8367105,4.3023663
000077.png,car,575.1493,176.71841,611.6026,206.21167,1.74,39.62,clone,601,197,4.6282587,4.262361,4.411126,8.208141,4.420926
000078.png,car,0.72468805,170.10896,325.62885,371.2758,2.02,5.77,clone,0,334,0.7142365,0.50755143,0.67278504,3.1675706,0.6713336
000078.png,car,300.9723,177.29886,450.79788,305.4558,1.9,10.96,clone,300,274,1.327927,1.0216188,1.2367902,3.1156971,1.2439685
000078.png,car,652.11487,169.24435,692.86664,198.55667,-1.47,34.46,clone,661,177,4.4229755,3.5065112,3.9957678,8.402683,4.04619
000078.png,car,617.3918,165.73941,652.4854,186.42165,1.78,51.25,clone,632,182,6.163529,5.6894608,5.994733,7.8285427,6.0338907
000079.png,car,664.5073,172.74617,699.5442,198.06258,-1.45,46.78,clone,698,189,6.1036553,5.4802117,5.9767303,8.701371,5.9916167
000079.png,truck,19.65943,86.278435,444.4161,225.11769,2.18,23.95,clone,56,224,2.7123127,1.9516679,2.4127886,5.6161504,2.4717724
000079.png,car,355.24725,183.8325,566.74225,300.1572,-1.08,10.74,clone,493,188,1.672397,1.1684617,1.3055571,8.298284,1.3244445
000079.png,car,0.47348928,190.07964,327.69565,321.0052,-0.7,9.82,clone,0,279,1.3175693,0.9826283,1.1756785,4.6981735,1.1895169
000079.png,car,484.03375,173.07837,509.17465,189.17685,1.83,44.23,clone,493,188,7.3792863,6.6920795,7.0997214,8.148319,6.960083
000080.png,car,455.45538,172.7558,527.52295,224.08191,1.74,23.79,clone,459,209,3.6059506,2.9009986,3.0750394,9.238181,3.0868273
000080.png,car,532.26337,177.53784,563.4234,199.0781,1.64,44.92,clone,534,192,6.0204825,5.488822,5.9147654,8.757688,5.9244123
000080.png,car,559.4492,176.69417,575.46796,190.42386,1.63,68.42,clone,559,189,8.073553,6.484334,8.007288,9.026829,7.7898417
000080.png,car,585.94244,174.25282,631.1345,214.34717,-1.57,29.39,clone,627,184,4.223063,3.7139466,3.9557009,9.086379,3.9657567
000081.png,train,1.6829376,74.26112,431.32953,301.3444,-1.0,15.22,clone,1,253,1.6075908,0.8625291,1.4208832,4.5693545,1.472178
000082.png,car,707.8055,165.71475,733.4657,184.95837,-1.62,63.93,clone,707,183,8.120179,6.9571667,7.922,9.504428,8.0159445
000082.png,truck,-0.2155631,103.65133,194.58392,238.67418,0.49,20.34,clone,193,237,2.5372345,1.9450259,2.1786554,7.1170673,2.2119136
000083.png,car,0.62190676,224.4936,345.156,370.76373,-0.92,3.15,clone,114,357,0.74965066,0.36755487,0.5274589,3.1152496,0.5723086
000083.png,car,366.08954,184.22935,504.7284,274.51874,-1.35,12.45,clone,442,191,2.121482,1.3380936,1.485278,9.299694,1.5059779
000083.png,car,585.03973,171.9779,641.91144,220.93237,-1.58,24.12,clone,628,207,3.379989,2.9150229,3.0361595,9.226846,3.055082
000083.png,car,515.1235,170.7746,568.9205,216.76283,-1.47,26.91,clone,535,174,3.852801,3.192746,3.4207282,9.383606,3.4356496
000083.png,car,470.6348,175.1692,512.9899,208.17455,1.77,35.5,clone,470,205,5.9585733,4.44219,5.116232,8.279185,5.0362267
000084.png,car,458.37842,181.42427,506.96237,225.91103,1.55,27.84,clone,493,215,3.751741,3.3317828,3.4807975,7.899237,3.5011568
000084.png,car,449.40552,183.86528,471.04944,204.18396,1.46,42.1,clone,467,199,6.0986605,4.5705485,4.190184,7.0778985,4.569723
000085.png,person,305.425,180.40352,356.1932,304.14584,0.9,9.37,clone,333,303,1.4486212,1.1938115,1.2587869,2.6851735,1.2944802
000085.png,car,-0.17425494,72.15161,223.2928,363.75778,-2.42,17.05,clone,0,75,1.004693,0.5891442,0.8219928,2.7316868,0.82658875
000086.png,car,0.027587358,286.81082,66.14944,372.95547,0.89,4.88,clone,0,336,0.7271466,0.6369826,0.7063833,0.8639957,0.71498525
000086.png,car,362.11096,176.60489,500.14642,223.63318,0.26,23.08,clone,383,201,3.6189811,2.9574618,3.3043146,8.00293,3.3393853
000086.png,car,684.9554,170.30109,800.1887,229.65474,-0.17,18.97,clone,759,170,2.415228,1.4678725,2.4437623,5.316824,2.416743
000086.png,car,471.4107,173.59161,535.5483,203.22174,-2.9,33.25,clone,471,202,6.550991,4.016373,5.4450655,8.595755,5.660692
000087.png,car,20.530027,186.24818,218.1904,257.6528,2.2,16.52,clone,62,239,2.3901947,1.8970534,2.1853876,5.839045,2.1851027
000087.png,car,691.6335,172.45702,736.4551,206.17653,-1.63,33.48,clone,725,196,5.0400696,4.128745,4.257418,9.749304,4.3378243
000087.png,car,802.5807,169.13118,826.1545,180.55132,3.11,64.7,clone,802,169,8.738814,7.230374,8.8274975,9.113932,8.809555
000087.png,person,561.00073,169.89215,572.1118,197.58913,-0.28,49.54,clone,566,196,6.103602,5.8798914,6.042248,7.560805,6.050338
000087.png,car,887.7153,168.33952,935.5494,182.62547,3.04,62.79,clone,927,178,7.8275495,6.907599,7.7547665,9.000005,7.771338
000087.png,car,1051.555,159.19452,1114.1964,179.04301,2.82,59.48,clone,1051,127,7.5063925,6.7436104,7.5741286,8.01891,7.546073
000088.png,car,179.45685,189.42613,366.39435,246.14189,0.49,19.19,clone,213,214,2.5275106,1.5313472,2.2865279,6.025757,2.327473
000089.png,car,320.70892,199.08997,505.29846,301.87238,-1.33,10.91,clone,339,236,1.4138712,1.1452442,1.2649355,3.3617215,1.2957023
000089.png,car,655.3115,178.96017,714.43835,223.12833,-1.7,24.94,clone,713,220,3.2221823,2.7661598,2.9376388,6.4794526,2.9518266
000089.png,car,459.0995,186.2275,537.4605,243.10892,-1.41,19.85,clone,459,232,2.791929,2.2234132,2.3475718,5.543544,2.2931747
000089.png,car,702.5614,181.21759,764.0071,273.98425,-1.79,12.49,clone,763,216,1.7336285,1.2163951,1.5236096,6.090923,1.5442458
000089.png,car,633.00995,173.91583,667.4097,204.19861,-1.54,41.73,clone,666,203,5.779356,4.9083486,5.1408043,9.474948,5.1908526
000090.png,car,4.9382644,202.73969,124.400314,265.4192,-1.82,18.74,clone,123,264,2.4586496,2.162856,2.3304925,4.526896,2.3399954
000092.png,car,652.1297,176.65503,683.319,201.22833,-1.4,47.24,clone,682,188,6.0748057,5.116857,5.7404475,8.825873,5.787509
000092.png,car,365.65005,189.20108,456.96405,240.1525,2.01,23.56,clone,455,239,2.950019,2.5406847,2.8079123,4.8551273,2.8151271
000092.png,car,435.91852,177.73871,498.89346,225.68892,1.92,28.17,clone,435,210,3.5443282,3.0631602,3.2476246,5.6766005,3.2730567
000092.png,car,683.6455,169.25734,733.24866,210.55777,-1.66,31.81,clone,722,199,4.2576265,3.7916636,3.9818738,9.367605,4.012575
000093.png,car,0.44987404,192.50084,321.96442,371.61575,2.1,7.29,clone,0,370,0.9129905,0.6149385,0.83883077,3.655423,0.8412994
000093.png,car,297.38345,195.84639,423.69095,291.1165,1.94,12.2,clone,297,271,1.5670803,1.2621427,1.4657047,4.8406577,1.4622787
000093.png,car,390.45535,185.50638,477.16357,253.28334,1.86,16.8,clone,390,241,2.3666415,1.8281718,1.9983385,5.6989636,1.9970951
000093.png,car,550.0709,177.80937,590.1851,203.62474,1.72,43.68,clone,558,190,5.6426477,5.206915,5.362501,7.6234174,5.426057
000093.png,car,605.7019,174.41653,630.70135,191.5629,1.69,70.35,clone,605,190,8.270023,7.4708533,8.293432,9.165351,8.277435
000094.png,car,660.0921,194.96877,744.4931,254.34166,-1.72,19.16,clone,704,239,2.724933,2.2951622,2.412163,8.267472,2.444186
000095.png,car,593.6321,178.58215,666.54517,244.04646,-1.6,19.42,clone,661,210,3.2273867,2.2779098,2.497901,9.509819,2.5212533
000095.png,car,774.9498,175.19707,964.2862,271.09085,-1.11,13.24,clone,855,213,2.078159,1.5582532,1.7167857,9.344203,1.7281641
000095.png,car,701.356,181.57503,794.01227,226.95518,-0.98,24.11,clone,793,217,3.8696003,3.2116838,3.531584,9.182068,3.5515556
000095.png,car,671.3075,182.62122,716.63055,217.58266,-0.91,30.76,clone,711,216,5.1049476,4.40589,4.5539284,8.747755,4.5819216
000095.png,car,143.69243,195.61339,338.69217,285.52036,2.03,14.01,clone,337,240,1.7743211,0.9914682,1.620773,4.8514466,1.6188056
000095.png,car,444.67847,182.48567,505.38416,220.69295,1.81,31.97,clone,479,209,4.696381,4.0559983,4.3005815,9.256659,4.369177
000095.png,car,520.7017,179.26149,559.2162,206.8131,1.76,48.2,clone,526,203,6.7821245,3.4811,6.752453,9.358092,6.846259
000095.png,car,265.38654,185.66599,316.74356,199.00546,2.01,24.07,clone,289,198,4.9517007,2.683566,4.3970075,6.683846,4.339438
000095.png,car,336.32092,181.71808,402.53806,225.98077,1.92,30.22,clone,337,224,3.9695988,1.1895391,3.7384334,7.7813134,3.7725136
000095.png,car,586.74146,180.5502,607.884,201.53044,1.76,68.44,clone,606,200,9.116632,7.4712963,8.29765,9.6955385,7.5816164
000095.png,car,405.62033,182.95148,457.46423,214.72212,1.92,40.62,clone,456,202,5.9207277,5.006528,5.263338,8.247904,5.4883018
000095.png,car,495.4743,183.95628,519.7729,204.44905,2.0,53.34,clone,495,202,7.8864636,4.5964384,7.480507,9.203019,7.033581
000095.png,car,66.52466,182.14278,203.14311,243.10367,2.27,22.53,clone,172,237,3.0574753,2.3827677,2.7214549,4.2850804,2.7828133
000096.png,car,788.71155,185.92574,1159.0414,334.30673,-0.64,7.94,clone,1132,333,1.0162809,0.7475011,0.9702039,1.8013809,0.9748818
000096.png,car,664.1596,165.6394,914.432,299.22894,-0.48,10.63,clone,889,255,1.3960191,1.2115115,1.2623508,3.2116838,1.2138342
000096.png,car,283.59598,181.09569,366.78833,244.87656,1.76,22.64,clone,286,219,2.8440099,2.512588,2.7040796,6.7253594,2.7068965
000096.png,car,500.5577,181.4993,554.7908,217.75722,1.43,31.97,clone,550,196,4.74509,3.9374733,4.262705,8.631893,4.35329
000097.png,car,536.25494,178.38365,567.3904,192.9481,1.85,58.47,clone,554,188,7.4974833,7.041074,7.3296957,8.952811,7.3966546
000097.png,car,719.2692,173.01884,740.64954,191.12134,-1.56,56.31,clone,737,189,7.6537466,7.204211,7.5851793,9.245212,7.5933123
000098.png,car,656.5172,181.55795,725.50757,241.55061,-1.54,22.05,clone,663,203,3.4757304,2.5755382,2.7677698,8.919582,2.782802
000098.png,Misc,-0.2955446,0.9581187,225.10062,371.8599,-0.47,1.77,clone,50,22,0.8262225,0.26959237,0.64458865,8.584485,0.6580257
000098.png,car,208.48032,190.4626,362.35965,279.64102,-1.24,14.7,clone,208,278,1.7705164,1.4362736,1.6020033,8.588077,1.6232257
000098.png,car,339.50995,192.5582,419.67618,240.4395,-1.35,22.64,clone,339,233,2.6864896,2.5039635,2.6192641,7.5841384,2.6294658
000098.png,Misc,411.61957,138.31299,500.86783,212.41454,-1.46,38.97,clone,411,210,4.3069773,2.8305845,3.8620806,9.350662,3.903813
000098.png,car,745.1426,184.55606,778.26886,206.93727,-1.3,49.41,clone,765,205,7.0392604,4.878372,6.693496,9.157152,6.948358
000098.png,car,826.3037,184.59781,847.29266,201.39589,-1.31,69.99,clone,846,200,7.096335,3.9886887,7.4911284,9.488728,7.1758804
000099.png,car,0.72124577,199.39122,319.85727,371.45154,2.14,5.55,clone,27,370,1.0114753,0.5037451,0.7350173,7.906218,0.72938585
000099.png,car,851.8252,193.50987,1242.2098,371.14807,-2.06,6.4,clone,1128,298,0.85779226,0.5824951,0.7034886,5.1588907,0.718441
000099.png,car,316.45392,171.18582,470.07736,276.9402,1.85,13.05,clone,316,275,2.2001946,1.4327732,1.6618156,9.101244,1.6656392
000099.png,car,475.48587,179.67284,569.7099,239.74829,1.92,19.85,clone,513,213,2.8413715,2.3276353,2.5268,8.088504,2.5547442
000099.png,car,761.9633,183.26065,888.77966,269.54282,-1.74,13.79,clone,887,254,1.7407565,1.4968077,1.56231,6.003369,1.5731874
000099.png,car,634.2463,171.62556,707.793,213.39703,1.91,30.37,clone,644,198,4.5185285,3.632435,4.0445614,9.058493,4.0858393
000099.png,car,966.931,154.42763,1002.96075,193.24469,-1.99,33.68,clone,1001,192,4.41986,3.2202697,4.322052,7.1973186,4.315075
000099.png,car,906.60126,155.67175,970.5913,193.98672,-1.88,34.91,clone,969,178,4.8610587,4.220694,4.618921,7.2990937,4.7176347
000100.png,person,359.75946,180.67255,398.19754,281.57397,0.84,11.35,clone,371,238,1.7014768,1.4426234,1.5161656,3.1839473,1.5426857
000101.png,car,0.06719517,208.13687,103.54637,259.12576,2.22,24.13,clone,102,258,3.173626,2.5674398,2.9561357,7.1346674,2.9489188
000101.png,car,106.54028,198.52411,217.1334,249.27731,2.09,25.25,clone,216,248,3.724882,2.7605534,3.1783788,7.8668694,3.223173
000102.png,car,1153.5526,180.38977,1205.7634,210.69194,1.81,34.96,clone,1203,209,4.591842,2.058794,4.5962486,6.8862095,4.662165
000103.png,person,856.6168,156.31583,924.48126,291.3296,2.81,9.15,clone,898,232,1.3122699,1.0758406,1.2014487,2.1822224,1.2308109
000104.png,car,820.6325,183.74701,884.6677,238.33354,-1.51,22.62,clone,869,212,3.1702237,2.7750566,2.9427056,9.493025,2.9538615
000104.png,car,356.71646,181.96107,529.3067,263.81195,2.13,15.69,clone,363,235,2.560723,1.2794461,1.9558725,8.412769,1.9616504
000104.png,car,609.0986,190.3156,681.82635,223.94116,1.88,28.61,clone,624,216,3.8960862,3.1157563,3.5820923,9.626026,3.6212718
000104.png,car,680.8438,183.32635,727.83624,212.49841,1.77,36.89,clone,680,205,5.379286,4.317441,5.1254897,9.468424,5.1454873
000104.png,car,718.27905,186.74646,740.6269,206.13217,1.76,44.59,clone,718,199,6.088041,5.5129566,5.874313,6.6225896,5.795681
000104.png,car,742.3839,186.10304,764.2954,204.17409,1.73,52.53,clone,743,203,6.8410525,5.8614526,6.856702,7.973204,6.846023
000105.png,car,530.10596,175.15196,552.97864,192.83911,1.62,64.63,clone,537,184,7.6223483,7.24475,7.4985576,8.978967,7.529378
000106.png,car,599.8583,178.62158,627.60925,202.25412,-1.59,46.12,clone,626,200,6.397397,5.947878,6.215308,8.736867,6.269468
000106.png,car,0.41873562,196.8768,196.11528,287.61472,2.18,13.8,clone,130,273,2.2491243,1.2749213,1.6989189,7.940915,1.7099487
000106.png,car,176.80556,188.32642,279.77344,242.499,2.07,22.99,clone,232,241,3.093465,1.6649321,2.975207,8.187848,2.929
000106.png,car,447.88693,180.2751,481.60104,203.92088,1.78,53.19,clone,448,202,7.5420814,3.80297,7.9569716,9.0308695,7.8253264
000107.png,car,819.1645,193.13756,1241.1256,370.33243,-2.08,4.31,clone,1240,369,0.63566387,0.37231937,0.5275685,2.8662763,0.55244255
